v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_ecod,anomaly_vote_count,GERCEK_ETIKET_label
0.47,-16.46,-7.26,-0.15,-1.09,-0.99,-9.34,32.43,-20.24,13.22,-21.41,0.5325468278816413,5.0,0
-10.81,2.66,-2.95,0.04,0.06,-0.09,56.37,-24.82,11.87,-73.77,-54.52,0.5325310231081103,1.0,0
-10.99,-2.47,-2.7,-0.65,-0.38,-0.39,81.44,21.59,1.3,-43.81,5.88,0.5325277447090008,5.0,0
-0.93,-16.06,-9.83,0.63,-1.78,0.18,-41.21,24.73,27.62,28.13,-25.63,0.5325089206753792,4.0,0
2.88,-16.7,-7.6,-0.13,0.47,-0.04,-20.92,30.1,19.39,48.2,-23.06,0.532506374215459,3.0,0
-9.16,0.74,-2.34,-0.09,0.49,0.68,75.13,-10.84,17.07,-65.44,-43.64,0.5325044523908398,4.0,0
-1.12,1.39,10.08,-0.01,0.05,-0.01,-85.41,-162.82,217.09,-8.95,94.86,0.5325009205683192,3.0,0
1.54,-14.24,-9.89,-0.28,1.33,0.53,-54.03,17.56,4.97,28.4,-34.82,0.5324867403276987,5.0,0
-2.13,-7.71,-17.07,-0.82,0.88,-0.35,80.72,22.31,3.72,-41.46,-1.73,0.5324733468030366,4.0,0
2.87,-17.13,-10.07,0.0,-0.66,0.2,-26.44,32.43,0.68,26.46,-45.6,0.5324717241741184,4.0,0
-9.81,2.9,-0.3,-0.2,0.51,0.25,56.37,-15.68,13.0,-74.72,-52.54,0.532465206392054,3.0,0
-12.85,-13.83,-10.37,0.06,-0.05,-1.21,0.0,0.0,0.0,-14.49,-33.84,0.5324610603208948,4.0,0
-9.75,-2.59,-4.61,0.13,-0.23,0.78,79.45,-1.15,-1.64,-57.38,-7.36,0.5324354051413761,5.0,0
-9.91,3.38,-4.49,-0.1,-0.41,-0.12,48.25,-17.29,15.6,-71.47,-66.74,0.5324327676542178,2.0,0
3.39,-18.17,-7.94,0.33,-0.96,-0.34,-28.39,26.88,-20.76,19.82,-4.67,0.5324284756431055,5.0,0
-0.63,-30.07,-12.38,-0.15,0.09,-0.22,35.16,3.76,15.78,-6.84,-29.59,0.5324227073224597,4.0,1
-0.58,-19.01,-11.96,-0.24,0.15,0.99,0.0,0.0,0.0,29.51,-36.02,0.5324124549503598,5.0,0
-0.57,-15.92,-11.52,-0.51,-1.01,-0.61,-9.34,32.43,-20.24,11.9,-20.41,0.5324055705240937,5.0,0
3.08,-16.97,-8.61,0.16,0.0,-0.04,-7.38,34.76,14.24,36.46,-30.96,0.5323885973230562,3.0,0
-7.43,-3.64,-2.25,-1.02,1.12,0.0,49.87,18.72,11.61,-33.64,-6.24,0.5323869540841489,4.0,0
-0.59,-15.29,-11.05,-0.23,1.39,0.06,-44.6,21.68,-8.58,39.6,-31.58,0.5323801478099041,4.0,0
-9.36,3.31,-3.06,-0.05,0.25,0.06,48.43,-24.1,24.35,-63.69,-75.4,0.5323677449047484,3.0,0
2.23,-16.52,-6.34,-0.02,-0.81,-0.23,-46.2,17.56,-10.12,29.19,-37.22,0.5323638241196397,4.0,0
3.14,-17.2,-7.56,0.5,-1.17,0.24,-49.94,19.53,6.17,37.51,-19.65,0.5323611306175747,5.0,0
-11.2,-1.23,0.06,1.12,-1.67,-0.2,60.34,-11.91,14.99,-61.96,-4.73,0.5323596262314298,4.0,0
-10.81,0.79,-1.13,0.34,-0.19,-0.18,68.81,-9.94,5.11,-65.37,-10.78,0.5323586849234276,4.0,0
-11.52,0.63,-2.5,-0.26,-0.18,-0.26,62.32,-15.32,15.51,-65.95,-33.95,0.5323539825723967,2.0,0
3.38,-14.93,-8.38,0.53,-1.45,0.77,0.0,0.0,0.0,19.31,-26.09,0.5323519422798034,5.0,0
3.25,-17.6,-7.31,0.8,-1.06,0.14,-34.8,24.73,-15.27,21.21,-22.27,0.532348237324108,5.0,0
1.48,-16.75,-9.33,-0.26,0.31,0.25,-22.52,31.72,24.02,37.15,-31.46,0.5323390181584307,3.0,0
-0.74,-13.49,-10.88,1.15,-1.85,0.3,-12.73,37.27,-4.29,17.33,-37.68,0.5323328426314771,5.0,0
-11.14,-3.12,7.96,1.57,0.93,0.08,78.92,16.57,-3.55,-41.88,-1.89,0.532330077191439,5.0,0
-5.42,-14.44,-9.65,-0.82,0.56,2.6,23.59,20.43,12.18,-12.64,-29.98,0.5323299315264362,4.0,0
3.17,-18.4,-8.45,0.29,-0.08,0.11,-13.44,32.97,20.76,37.74,-24.28,0.5323257819040176,3.0,0
-6.52,5.43,5.39,-0.55,1.54,0.07,53.3,-17.64,-27.04,-59.7,85.58,0.5323227609718091,4.0,0
-8.73,2.9,0.06,0.13,-0.22,0.84,52.58,-4.74,17.68,-68.1,-41.86,0.5323119940125615,4.0,0
-10.65,3.15,-2.84,-0.03,0.15,0.0,50.96,-27.69,15.68,-75.67,-67.33,0.5323009506436254,3.0,0
4.82,-16.58,-8.05,0.13,-0.93,-0.31,-5.25,34.05,8.4,20.65,-16.72,0.5322685631284174,4.0,0
0.64,-13.08,-11.2,-0.18,-1.0,0.57,0.0,0.0,0.0,8.55,-52.32,0.532266743714252,5.0,0
-11.76,0.92,0.71,-0.07,-0.05,-0.19,64.13,-17.47,9.96,-71.11,-26.71,0.5322597936823302,2.0,0
1.21,-16.11,-10.82,0.32,-0.17,0.43,-46.02,25.27,-5.14,23.91,-29.99,0.532244239426156,4.0,0
0.65,-17.07,-10.08,0.09,-0.07,0.47,-46.02,25.27,-5.14,23.02,-29.37,0.5322406275941861,4.0,0
4.33,-16.02,-9.66,-0.27,0.77,-0.26,-44.78,25.44,-14.24,34.4,-34.32,0.5322281481302957,4.0,0
3.68,-16.85,-11.28,-0.27,0.57,0.26,-50.65,20.25,-3.08,23.98,-33.17,0.5322238331044918,4.0,0
3.13,-16.58,-8.25,-0.13,0.5,-0.06,-20.92,30.1,19.39,48.35,-22.99,0.5322219477006358,3.0,0
2.41,-16.8,-6.65,-0.29,-0.46,-0.26,-46.2,17.56,-10.12,29.19,-37.56,0.532220106826069,4.0,0
4.44,-17.75,-10.5,0.3,-0.16,0.13,-9.34,34.59,3.77,22.57,-15.43,0.5322137556274928,3.0,0
-12.75,-0.74,-1.68,0.39,-1.49,0.76,90.46,9.05,24.53,-48.5,-26.77,0.5322051287009711,4.0,0
-14.09,-5.27,-4.4,-0.4,0.52,-1.41,0.0,0.0,0.0,-14.65,-35.56,0.5321885064784148,5.0,0
-15.48,2.94,5.75,0.46,0.63,0.17,82.17,17.64,-0.78,-43.21,-3.38,0.5321784931454043,4.0,0
1.48,-16.75,-9.33,-0.26,0.31,0.25,-22.52,31.72,24.02,37.27,-31.44,0.5321750852312087,3.0,0
2.57,-16.64,-8.26,-0.02,0.47,-0.06,-24.66,28.13,22.99,34.29,-33.66,0.5321502523073174,3.0,0
-8.5,1.72,-5.29,0.6,-1.27,0.18,59.8,-11.91,14.9,-72.24,-7.89,0.5321472049779493,4.0,0
5.9,-12.52,-6.68,-0.03,-0.59,0.12,0.0,0.0,0.0,53.82,-40.68,0.5321452988259711,4.0,0
-7.48,-19.03,-5.49,-0.19,-0.58,2.31,0.0,0.0,0.0,-7.43,-10.96,0.5321408585370242,4.0,0
-10.42,-4.38,-7.64,1.67,-2.35,0.01,25.9,-32.43,10.98,-33.01,-40.21,0.5321252118788685,4.0,0
-0.64,1.23,7.79,-0.36,0.44,-0.13,214.39,145.97,-208.56,-8.53,95.46,0.532118022439756,4.0,0
-0.54,-19.0,-12.85,-0.35,0.21,1.01,0.0,0.0,0.0,29.12,-36.02,0.532112436875233,5.0,0
-8.6,-0.05,-6.61,0.55,-1.31,0.9,59.62,-7.25,35.79,-46.6,-64.89,0.5320891448905227,5.0,0
3.47,-16.25,-8.56,-0.14,0.23,0.2,-12.9,32.08,15.78,36.61,-37.53,0.5320857447923986,4.0,0
2.06,-14.91,-10.88,-0.38,-0.02,-0.09,-19.49,29.39,23.85,22.35,-34.09,0.532084513297908,3.0,0
-7.33,-3.07,5.79,-1.25,1.9,-0.16,52.94,18.54,12.82,-34.63,-2.34,0.5320811891754652,4.0,0
6.61,-12.58,-7.37,-0.04,-0.11,0.26,0.0,0.0,0.0,55.91,-45.83,0.532073949647205,5.0,0
1.14,-15.3,-10.91,0.41,-0.26,0.44,-46.02,25.27,-5.14,24.01,-29.97,0.5320731377869456,4.0,0
2.66,-16.33,-10.61,-0.03,1.0,0.06,-1.15,34.59,5.49,24.74,-21.27,0.5320544328631924,4.0,0
-8.17,-3.75,-11.02,1.81,-1.69,0.36,0.0,0.0,0.0,-49.43,-31.57,0.5320478266396613,5.0,0
-10.58,2.9,-3.1,-0.1,0.3,0.14,48.25,-22.85,22.79,-62.16,-77.29,0.5320427908444737,3.0,0
-9.69,-2.46,-5.99,-1.92,1.52,0.39,75.48,16.04,30.94,-40.03,-45.54,0.5320417903728488,4.0,0
0.98,-16.83,-10.39,0.21,-0.99,-0.2,-3.82,34.76,-3.26,19.15,-26.72,0.5320235317414727,4.0,0
2.95,-14.65,-11.41,-0.22,0.61,-0.33,-8.45,33.69,15.27,38.07,-32.79,0.5320196891176101,4.0,0
2.54,-16.13,-7.63,0.31,-1.3,-0.13,-48.69,17.2,-7.03,28.2,-36.37,0.5320138268981845,4.0,0
-6.26,-2.5,-9.59,-0.69,1.42,-0.15,36.71,5.28,32.93,-28.08,-53.34,0.5320114456660172,4.0,0
4.43,-17.88,-12.75,0.18,-0.1,-0.1,-54.39,16.84,6.34,27.63,-33.67,0.5320010453483217,4.0,0
2.41,-16.8,-6.65,-0.29,-0.46,-0.26,-46.2,17.56,-10.12,29.44,-36.72,0.5319959230643411,4.0,0
0.79,-15.83,-11.93,0.09,0.29,0.34,-22.34,31.18,22.48,24.67,-18.01,0.531987552088509,3.0,0
-0.58,-15.34,-9.74,0.2,-0.88,-0.08,-36.76,27.42,28.48,23.43,-23.71,0.5319842797496461,4.0,0
-9.9,-2.35,-4.38,-0.39,0.12,1.71,73.87,1.15,11.0,-55.17,-19.01,0.5319831978383374,5.0,0
-8.74,3.43,-5.32,-0.2,-0.34,-0.12,48.25,-17.29,15.6,-71.5,-66.71,0.5319723727129589,2.0,0
-9.9,-2.35,-4.38,-0.39,0.12,1.71,73.87,1.15,11.0,-54.48,-18.3,0.5319635992223879,5.0,0
-10.61,2.93,-2.45,0.07,-0.04,-0.15,56.55,-24.28,13.78,-73.1,-52.85,0.5319604354217784,1.0,0
-6.2,-5.01,-2.9,-0.31,0.25,-1.03,61.6,20.7,1.38,-30.74,-3.27,0.5319587213926269,4.0,0
-6.66,-6.21,7.77,-1.42,0.83,-0.45,50.24,17.64,7.8,-37.82,-8.81,0.5319530327735195,4.0,0
-8.49,-3.43,-4.24,-1.11,0.87,-0.65,64.31,7.79,2.5,-43.64,-17.71,0.5319424967127713,4.0,0
-8.61,2.25,-4.38,-0.19,0.57,-0.3,52.76,-13.53,23.4,-62.97,-61.03,0.5319272678377486,3.0,0
-0.17,-17.33,-9.27,-0.25,0.43,0.17,-1.69,32.61,6.0,40.73,-24.08,0.5319225083844227,3.0,0
2.28,-16.43,-9.49,0.46,-0.53,-0.23,-18.07,33.69,-16.64,21.2,-14.48,0.5319209656501481,4.0,0
3.13,-16.12,-9.36,0.45,-1.54,-0.11,-7.56,31.0,-9.61,27.92,0.63,0.5319196481618023,5.0,0
-10.92,2.89,-2.02,-0.04,0.11,0.06,56.73,-24.82,11.52,-74.79,-52.47,0.5319129508771399,2.0,0
-9.83,-1.46,1.46,0.49,-0.68,-0.28,61.78,-6.18,7.02,-59.89,14.53,0.5319099136047454,3.0,0
-10.56,1.22,-3.73,-0.12,-0.13,0.75,59.62,-7.25,35.79,-50.0,-66.24,0.5319050982828755,5.0,0
-7.8,-0.41,-6.15,-0.61,1.15,-0.01,41.58,-18.89,14.38,-61.41,-74.36,0.5319049987941347,3.0,0
-0.76,1.37,8.86,0.04,-0.06,0.01,-74.22,-161.74,208.43,-8.71,95.14,0.5319012676380138,2.0,0
-0.12,2.46,8.69,-0.56,0.0,0.1,18.48,17.29,-102.8,-9.81,96.42,0.5318948035337376,2.0,0
-11.68,2.15,-0.57,0.04,0.04,0.07,60.7,-20.87,12.91,-72.08,-54.28,0.5318915770813277,2.0,0
-8.96,4.13,-1.53,-0.07,0.04,-0.15,50.96,-22.13,14.38,-77.7,-81.21,0.5318882320102234,2.0,0
1.37,-16.46,-8.31,-0.16,-0.5,-0.91,-19.49,35.48,-17.33,22.98,-29.25,0.5318693351081653,5.0,0
0.06,-13.16,-11.13,0.39,0.36,-0.49,0.0,0.0,0.0,46.71,-37.32,0.5318587937487003,5.0,0
-9.52,1.23,-4.09,0.72,-1.52,0.25,59.8,-11.91,14.9,-72.12,-8.48,0.5318574969575333,4.0,0
5.71,-12.51,-4.73,-0.23,-0.5,0.02,0.0,0.0,0.0,58.0,-37.77,0.5318523367768567,4.0,0
-9.01,2.44,-5.4,0.01,-0.55,-0.14,50.78,-17.29,11.09,-74.99,-53.89,0.5318507638601745,2.0,0
4.44,-17.75,-10.5,0.3,-0.16,0.13,-9.34,34.59,3.77,22.46,-15.26,0.531848623102574,3.0,0
-2.39,-18.86,-8.46,-0.56,2.07,0.34,0.0,0.0,0.0,35.88,-33.06,0.531842009940433,4.0,0
4.83,-10.08,-16.97,-0.05,0.09,0.0,-31.78,20.96,35.69,25.77,-72.7,0.531840906364267,4.0,0
4.82,-16.58,-8.05,0.13,-0.93,-0.31,-5.25,34.05,8.4,20.48,-16.62,0.5318398870441969,4.0,0
1.22,-16.93,-8.05,0.11,-0.37,0.04,-19.14,29.75,25.56,32.87,-30.57,0.5318367638440227,3.0,0
0.04,0.0,-9.64,-0.12,-0.55,0.03,1.71,-9.05,41.6,1.59,-92.06,0.5318326901277066,2.0,0
0.97,-18.89,-9.37,0.1,0.42,1.04,-41.04,28.13,-16.47,18.05,-23.82,0.5318311593863577,5.0,0
-0.09,2.5,15.72,0.3,1.04,0.11,19.21,20.52,-64.66,-4.69,97.37,0.5318224286949649,3.0,0
-9.98,-7.04,0.49,0.26,-0.71,0.0,84.87,19.98,6.32,-42.35,1.41,0.5318185312383353,5.0,0
-10.84,0.08,-3.66,-0.09,1.03,1.01,52.22,-18.89,-9.1,-73.81,-9.58,0.5318180019806691,4.0,0
5.78,-12.59,-5.14,-0.17,-0.6,0.05,0.0,0.0,0.0,56.73,-39.21,0.5318118816579697,4.0,0
1.08,-16.21,-7.72,-0.13,-0.33,-0.92,-14.68,36.38,-17.84,21.05,-28.33,0.5318091514597112,5.0,0
2.39,-14.66,-8.34,-0.11,0.62,-0.41,0.0,0.0,0.0,30.38,-20.64,0.5318066450475974,5.0,0
0.08,0.8,8.52,-0.09,0.65,0.1,-0.63,-1.7,-70.2,-0.77,99.11,0.5318004579454222,3.0,0
-9.28,2.71,-2.72,-0.43,0.37,-0.13,51.5,-19.07,16.29,-69.72,-69.74,0.5317953132395634,2.0,0
4.91,-9.97,-17.21,-0.05,0.0,0.03,-30.0,20.96,36.38,25.56,-72.93,0.5317874908636803,4.0,0
6.88,-18.82,-17.01,0.14,-1.27,0.21,80.18,15.68,-1.3,-44.67,2.43,0.5317841435090788,5.0,0
-5.63,0.03,5.64,2.06,-1.76,0.66,58.17,4.03,-29.99,-39.68,74.08,0.5317818688334217,5.0,0
-0.39,-1.07,-9.84,-0.47,0.88,-0.02,5.68,-4.03,44.03,0.53,-86.02,0.5317738523031291,4.0,0
-10.81,2.66,-2.95,0.04,0.06,-0.09,56.37,-24.82,11.87,-73.64,-54.4,0.5317674021855452,1.0,0
-10.32,-1.82,-6.3,-0.06,-0.19,1.45,39.04,-1.34,23.05,-53.79,-41.6,0.5317601855350386,5.0,0
3.47,-16.35,-8.65,-0.14,0.21,0.22,-12.9,32.08,15.78,36.56,-37.49,0.531757426922239,4.0,0
-27.48,29.13,-19.77,1.43,-2.02,1.02,48.25,21.05,12.48,-37.16,-1.2,0.5317540418987788,4.0,0
5.84,-12.63,-6.31,-0.09,-0.64,0.1,0.0,0.0,0.0,54.14,-40.83,0.5317484425012929,4.0,0
1.53,-17.26,-7.0,0.52,-1.97,-0.05,-33.02,29.75,-18.01,21.92,-30.52,0.5317369454256594,5.0,0
2.94,-16.84,-9.81,0.3,-0.95,0.17,-17.89,29.57,26.08,28.64,-32.01,0.5317332975308953,3.0,0
-9.05,-3.54,-4.55,1.0,0.9,-0.48,89.02,14.06,-3.2,-44.33,-0.63,0.5317321769690045,5.0,0
4.89,-8.96,-17.25,-0.01,-0.02,0.02,-23.23,13.8,44.61,22.2,-74.17,0.5317297766192616,4.0,0
3.64,-17.76,-6.97,-0.16,0.42,-0.07,-27.68,33.33,19.73,31.23,-21.75,0.5317278025222482,3.0,0
-9.1,-5.57,1.5,1.53,-1.75,-0.07,39.77,-3.67,-14.12,-30.24,48.03,0.5317204629544985,4.0,0
2.86,-13.68,-11.18,-1.18,-0.24,0.16,0.0,0.0,0.0,36.75,-60.17,0.5317106740736416,5.0,0
-2.15,1.0,15.34,0.22,0.04,0.05,184.27,97.4,242.75,-13.54,92.74,0.5317059090843759,4.0,0
-5.37,1.4,-10.88,-0.17,0.57,0.35,0.0,0.0,0.0,-27.53,-110.69,0.531686686171874,3.0,0
0.75,-16.35,-11.32,-0.12,-0.58,-0.41,-26.08,29.21,-8.23,22.09,-19.02,0.5316745403305237,4.0,0
-10.0,-2.52,-3.21,0.47,0.17,-1.04,80.0,-2.41,-1.12,-48.69,-9.55,0.5316716400755161,4.0,0
-9.28,2.71,-2.72,-0.43,0.37,-0.13,51.5,-19.07,16.29,-69.67,-69.82,0.5316462602376476,2.0,0
2.11,-16.75,-11.77,-0.51,0.99,0.15,-16.82,32.08,-15.78,28.92,-35.63,0.5316432956419651,4.0,0
-10.7,2.21,-3.63,-0.19,0.23,0.0,60.7,-21.95,12.91,-72.45,-55.12,0.5316403186121599,2.0,0
1.93,-15.82,-5.18,0.11,-0.03,-0.29,0.0,0.0,0.0,52.87,-48.16,0.5316313699189358,5.0,0
2.64,-16.52,-7.35,0.02,-0.73,-0.07,-33.2,29.93,-12.69,22.63,-26.9,0.5316182568015095,4.0,0
3.13,-21.21,-9.94,0.52,-0.45,0.28,-40.32,28.13,-13.72,24.05,-26.81,0.5316167618786374,4.0,0
-11.06,-1.5,-1.99,1.03,-1.07,-1.03,73.69,-14.42,5.98,-64.36,-1.98,0.5316151145492968,4.0,0
3.3,-16.25,-8.2,0.04,-0.62,-0.26,-28.39,31.18,20.76,31.64,-22.32,0.5316131588660115,3.0,0
1.12,-15.31,-12.58,-0.24,0.66,0.25,-22.34,31.18,22.48,24.43,-19.01,0.5316090784714077,3.0,0
-8.31,-10.19,-8.79,0.21,-0.32,0.2,28.04,5.19,11.32,-5.19,-28.57,0.5316030130039318,4.0,0
1.66,-16.63,-9.1,-0.22,0.31,0.24,-22.52,31.72,24.02,37.39,-31.42,0.5316004462073447,3.0,0
-2.64,-5.62,3.9,-0.41,0.88,-0.06,45.0,15.32,7.28,-39.89,0.94,0.5315825857541524,4.0,0
2.86,-16.05,-8.69,0.53,-1.7,-0.18,-7.56,31.0,-9.61,27.84,0.94,0.5315800066781493,5.0,0
0.73,-17.37,-10.07,0.47,-1.54,-0.17,-2.22,34.23,3.43,22.49,-30.69,0.5315762466270089,4.0,0
3.32,-17.0,-8.48,0.07,-0.14,0.3,-7.92,30.28,19.22,32.72,-34.78,0.5315707481277059,4.0,0
-14.54,-3.16,-2.93,-0.53,-0.55,0.11,80.18,12.81,-3.03,-44.48,0.37,0.5315646522766868,5.0,0
-7.2,2.75,-15.8,0.72,-0.97,0.81,82.89,24.1,6.15,-45.36,4.51,0.5315632609143199,6.0,1
-8.63,1.04,5.95,-0.56,-1.08,-1.38,62.32,-3.67,-19.07,-50.01,56.18,0.531559158624006,4.0,0
1.64,-16.92,-8.96,0.37,-1.39,-0.1,-9.88,33.69,-9.09,17.91,-22.91,0.5315575614518485,4.0,0
5.83,-12.66,-6.18,-0.1,-0.65,0.09,0.0,0.0,0.0,55.86,-39.52,0.5315459914718855,4.0,0
3.17,-18.4,-8.45,0.29,-0.08,0.11,-13.44,32.97,20.76,37.67,-24.29,0.5315307738098829,3.0,0
-12.75,-3.71,-3.59,-0.02,-0.56,-0.08,84.33,21.23,1.99,-44.63,-1.33,0.5315176388296582,4.0,0
-11.1,-8.81,-4.83,-1.59,2.76,0.02,31.96,-15.59,-10.29,-23.24,-46.43,0.5315084979801058,4.0,0
1.58,-7.41,-0.17,-1.9,2.64,-0.14,0.0,0.0,0.0,4.67,9.29,0.5315078283326277,5.0,0
3.13,-16.12,-9.36,0.45,-1.54,-0.11,-7.56,31.0,-9.61,28.0,0.33,0.5314940570230765,5.0,0
-0.8,-13.28,-9.65,0.82,-1.44,0.32,-15.04,36.74,-3.43,19.7,-41.23,0.5314928324414027,5.0,0
-10.81,-0.26,-4.42,0.05,-0.08,-0.36,64.84,-13.17,23.83,-57.85,-50.66,0.5314927996510995,3.0,0
-12.39,-2.65,5.85,-0.12,0.41,-0.12,78.56,16.93,2.34,-45.97,-3.17,0.5314841537006008,4.0,0
-0.42,-15.93,-11.45,-0.2,1.42,0.06,-44.6,21.68,-8.58,39.43,-31.66,0.5314612144044183,4.0,0
1.56,-14.1,-11.21,-0.23,-0.74,0.02,-32.31,30.46,-19.73,14.2,-15.88,0.5314611955068956,5.0,0
-9.03,-2.2,-3.88,-1.81,2.47,0.43,58.17,-2.41,5.37,-62.29,-29.06,0.5314596310538597,4.0,0
0.07,-14.54,-8.55,0.58,-1.51,-0.48,-36.76,27.42,28.48,23.06,-23.45,0.5314573091456689,4.0,0
4.53,-17.45,-10.43,0.37,-0.39,0.16,-9.34,34.59,3.77,22.38,-15.17,0.5314461050866951,3.0,0
-9.23,1.54,-3.52,-0.28,0.43,-0.43,54.2,-13.53,17.85,-69.54,-55.17,0.5314454420635378,2.0,0
3.58,-15.44,-8.4,0.07,-0.31,-0.15,-28.75,31.9,21.79,31.09,-15.03,0.5314289067243098,3.0,0
-10.01,1.97,-1.26,-0.38,0.18,-0.22,50.78,-17.29,11.09,-75.57,-47.71,0.5314254750424761,2.0,0
-10.86,-0.14,-5.34,-0.01,0.17,-0.44,59.62,-19.07,17.77,-58.57,-52.65,0.5314253184510387,3.0,0
-11.04,-1.43,0.14,0.95,-0.02,-0.95,65.03,-4.74,7.36,-55.74,-11.84,0.5314241394846846,4.0,0
1.19,-16.85,-10.89,0.2,-0.97,-0.23,-3.82,34.76,-3.26,18.85,-26.09,0.5314212971868905,4.0,0
-10.5,-3.55,-4.63,0.4,-0.59,-0.15,55.11,14.96,11.78,-38.5,-1.28,0.5314116692447685,4.0,0
-8.3,2.39,1.32,0.01,0.94,-1.6,76.75,2.59,6.84,-52.64,-6.35,0.5314052016849194,4.0,0
-11.4,-0.15,-3.66,0.04,-0.22,0.24,61.6,-17.47,10.66,-68.29,-39.17,0.5314024132062164,3.0,0
2.31,-17.72,-6.95,0.27,-0.09,0.23,-13.44,32.97,20.76,37.89,-24.25,0.5313920233554311,3.0,0
1.96,-16.83,-12.4,0.2,-0.56,-0.21,0.0,0.0,0.0,25.26,-23.16,0.5313828713005895,5.0,0
-10.16,1.46,-1.81,-0.66,0.51,-0.28,47.71,-12.09,16.46,-66.24,-44.3,0.5313735468549245,3.0,0
1.19,-16.79,-7.74,0.5,-0.88,-0.31,-17.71,28.67,25.22,21.91,-32.67,0.5313672177006942,4.0,0
-10.61,2.93,-2.45,0.07,-0.04,-0.15,56.55,-24.28,13.78,-73.14,-53.15,0.5313605438872272,1.0,0
-4.69,-18.59,-5.82,1.04,-1.67,1.88,0.0,0.0,0.0,5.66,3.98,0.5313498577176802,5.0,0
-7.47,-2.86,1.73,2.68,-3.41,0.54,63.58,9.23,-41.52,-33.27,58.89,0.5313463353621561,4.0,0
2.19,-16.16,-6.58,0.28,-0.8,-0.3,-28.39,26.88,-20.76,18.81,-5.17,0.5313439011147426,5.0,0
-7.77,-5.2,-13.98,-0.04,-0.2,-0.45,0.0,0.0,0.0,-11.24,-36.52,0.5313067102159207,5.0,0
-10.21,0.84,0.66,0.41,-0.2,-0.94,66.83,-0.98,-8.84,-53.14,24.64,0.531305145294269,5.0,0
-9.22,2.94,-1.96,-0.39,0.28,-0.16,51.5,-19.07,16.29,-69.84,-69.61,0.5313030168003299,2.0,0
6.65,-12.51,-7.0,-0.12,-0.03,0.2,0.0,0.0,0.0,54.98,-45.38,0.5312950090834327,5.0,0
1.18,-16.67,-9.07,0.07,-0.41,-0.79,-14.68,36.38,-17.84,19.19,-27.89,0.531293398295444,5.0,0
-8.6,-3.88,-9.27,0.04,0.95,-0.21,21.09,-37.27,10.46,-37.48,-76.53,0.5312922041624443,4.0,0
-2.76,-25.5,-15.0,-0.05,-1.03,0.16,0.0,0.0,0.0,0.89,-25.35,0.5312877566131698,4.0,0
-9.48,1.06,5.49,-1.97,2.42,0.35,58.17,-2.41,5.37,-61.82,-35.99,0.5312806878225127,4.0,0
0.27,-19.24,-9.1,0.59,-0.12,0.13,3.82,34.94,8.58,19.54,-30.84,0.531268260156014,5.0,0
0.99,-16.75,-8.05,0.0,-0.12,0.5,-27.86,28.49,-20.93,33.6,-31.28,0.5312673726046803,5.0,0
-11.01,0.41,1.79,-0.42,0.93,0.72,77.84,-13.53,-9.78,-65.52,12.61,0.5312575996448458,5.0,0
3.3,-16.25,-8.2,0.04,-0.62,-0.26,-28.39,31.18,20.76,31.62,-22.22,0.5312565706711256,3.0,0
-12.44,-1.6,1.11,-0.59,1.33,-1.37,74.05,-11.91,-7.19,-55.75,-4.74,0.531250747324386,5.0,0
-6.97,1.78,4.91,0.28,-2.5,-1.0,58.17,5.09,-27.21,-40.94,60.28,0.5312466546026973,4.0,0
1.03,-16.77,-9.65,-0.47,0.85,0.01,-5.43,32.43,13.72,30.36,-32.12,0.5312430247889365,5.0,0
-11.01,0.41,1.79,-0.42,0.93,0.72,77.84,-13.53,-9.78,-65.95,11.76,0.5312411536854582,5.0,0
-10.1,3.5,-3.22,0.01,0.37,0.02,51.86,-22.85,23.49,-63.66,-73.95,0.5312385953011063,3.0,0
-4.7,-18.02,-14.19,1.51,-2.19,-0.03,0.0,0.0,0.0,3.76,-28.98,0.5312352000380199,5.0,0
2.81,-16.26,-9.75,-0.06,-0.41,0.0,-30.35,23.47,26.08,33.21,-32.27,0.5312239384382935,3.0,0
-13.29,-1.47,-7.32,-0.38,-0.49,-0.35,79.64,14.78,-3.55,-42.55,0.39,0.5312094262024066,4.0,0
3.57,-6.41,-5.08,-1.27,1.65,-0.07,0.0,0.0,0.0,4.06,14.16,0.5312092337976626,5.0,0
-6.19,0.3,7.55,-1.8,3.54,-0.55,54.2,-9.23,-57.03,-34.24,81.5,0.5312084437986768,4.0,0
0.73,-14.9,-9.76,-0.15,1.53,-0.21,0.0,0.0,0.0,53.86,-21.54,0.5312016740935867,4.0,0
-10.71,-2.72,-3.14,-0.8,0.36,1.42,38.86,8.15,23.57,-49.85,-37.62,0.5311880714482926,4.0,0
0.59,-17.46,-8.94,-0.38,0.97,-0.02,-45.49,26.88,-7.72,25.16,-33.54,0.5311850894588798,4.0,0
-3.85,-20.35,-14.86,-0.71,1.59,-0.29,0.0,0.0,0.0,2.43,-27.6,0.5311765910965939,4.0,0
3.13,-16.13,-8.35,0.14,-0.79,-0.25,-28.39,31.18,20.76,31.61,-22.13,0.5311678716516939,3.0,0
-0.22,-17.23,-10.02,-0.86,1.15,-0.07,-28.22,29.93,-17.84,32.96,-33.65,0.5311633746786746,5.0,0
2.92,-19.81,-15.82,0.44,-0.23,0.63,0.0,0.0,0.0,17.66,-24.26,0.5311595966244674,5.0,0
