v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_vae,anomaly_vote_count,GERCEK_ETIKET_label
-6.45,-3.28,4.44,0.15,-0.35,0.09,56.19,33.6,-24.27,-31.79,42.69,0.026805338760170345,1.0,0
-9.14,-4.79,-1.39,-0.48,0.04,0.14,47.53,17.11,16.64,-35.32,-15.97,0.026804312543253387,1.0,0
-9.66,-14.02,-9.27,-0.14,0.13,-0.01,0.0,0.0,0.0,-8.25,-27.89,0.026803672646801023,1.0,0
0.23,-15.31,-7.11,-0.26,-0.18,0.04,0.0,0.0,0.0,16.17,-22.92,0.02680323697262069,1.0,0
-7.69,-5.67,0.82,-0.17,0.28,-0.06,50.78,25.71,13.17,-30.63,-4.88,0.026802968079962516,1.0,0
3.71,-16.34,-9.62,-0.06,0.23,-0.15,-14.86,31.54,21.1,42.8,-38.77,0.026800304681164774,5.0,0
-8.15,-12.65,-10.19,0.06,0.05,0.0,28.93,5.73,13.55,-9.09,-34.21,0.02680014130334715,1.0,0
0.78,-17.1,-12.17,-0.19,0.55,0.2,0.0,0.0,0.0,35.08,-18.24,0.02679828458252393,2.0,0
-9.57,2.04,-2.02,0.02,0.2,0.03,52.76,-15.32,16.12,-74.59,-56.06,0.026798211402876453,2.0,0
-3.39,-17.59,-15.8,0.24,-0.33,-0.24,0.0,0.0,0.0,9.09,-42.14,0.026797314526731782,3.0,0
-10.02,-4.08,-1.05,-0.01,0.25,0.06,76.93,18.89,2.86,-43.27,-1.32,0.026796422756143915,1.0,0
-3.9,0.84,8.88,-0.07,-0.2,0.05,50.42,6.36,-73.16,-24.13,85.67,0.02679398910740221,1.0,0
-10.02,-5.09,-0.78,0.27,-0.16,-0.03,75.13,16.75,-2.34,-40.71,0.46,0.026792610607065996,1.0,0
-10.48,-1.31,5.28,-0.48,0.68,-0.1,63.95,-17.29,-34.93,-50.72,46.79,0.0267921885477038,1.0,0
-2.04,-18.92,-7.84,-0.09,0.03,0.13,0.0,0.0,0.0,7.54,-11.36,0.026791853282807216,1.0,0
-0.68,-14.63,-5.43,0.11,-0.53,0.21,0.0,0.0,0.0,10.51,-19.69,0.026790673899186233,1.0,0
-8.02,-5.56,0.43,0.02,0.14,-0.01,54.74,32.17,16.29,-34.31,-0.71,0.02678960173225807,1.0,0
-7.78,-5.13,-2.46,-0.2,0.04,0.26,61.24,42.2,33.63,-31.61,-16.04,0.026785442405317703,1.0,0
-1.38,-16.43,-10.58,0.01,0.12,0.33,0.0,0.0,0.0,12.3,-19.76,0.026784543827320765,1.0,0
-8.44,-5.09,-3.1,-0.32,0.64,-0.12,53.12,13.35,16.8,-35.34,-13.75,0.026782847080610638,1.0,0
-0.96,0.18,8.34,0.42,-0.38,0.05,25.7,27.33,-58.77,-9.31,89.03,0.02678228717121482,1.0,0
-10.18,0.3,-5.65,0.0,-0.25,-0.09,58.35,-13.53,22.79,-59.01,-49.35,0.02678171534885313,2.0,0
-10.34,-4.72,-0.1,0.03,-0.01,-0.1,78.56,23.38,6.84,-42.65,-3.16,0.026781325624684004,1.0,0
-9.68,-5.31,-0.42,-0.34,0.2,-0.05,79.81,28.58,1.47,-37.99,-0.4,0.02678117926538905,1.0,0
0.59,-13.33,-6.55,0.17,0.46,0.11,0.0,0.0,0.0,20.63,-2.95,0.026780947813480747,1.0,0
-6.03,-1.23,7.07,0.01,0.04,0.07,55.83,18.89,-38.83,-33.33,62.58,0.0267791234278506,1.0,0
-7.48,-5.38,-3.28,-0.21,-0.22,0.0,49.69,23.2,12.82,-27.21,-12.5,0.026778517568443575,1.0,0
-0.88,-14.64,-5.17,-0.1,-0.4,0.18,0.0,0.0,0.0,22.88,-20.17,0.02677678167913131,1.0,0
-0.75,-15.77,-8.53,0.16,-0.03,-0.15,0.0,0.0,0.0,34.77,-28.84,0.026776398762371253,1.0,0
-8.02,-8.63,-0.9,-0.08,0.25,-0.22,58.53,17.29,10.57,-36.92,-4.54,0.0267762626141899,1.0,0
-11.45,-2.0,1.18,-0.14,0.32,0.0,74.41,-6.18,2.16,-55.47,-4.01,0.02677554613438552,1.0,0
-9.21,1.96,-4.3,-0.33,0.46,-0.06,50.78,-14.42,22.19,-59.8,-68.88,0.026774955591648896,3.0,0
-9.74,-4.78,1.81,0.26,-0.09,-0.06,63.58,31.27,19.23,-39.79,-2.42,0.026774861989774218,1.0,0
-8.98,-5.12,-0.87,0.23,-0.37,0.15,49.69,20.34,12.48,-35.66,-3.17,0.026773235019007035,1.0,0
0.24,-15.12,-7.3,-0.2,-0.35,0.11,0.0,0.0,0.0,15.99,-23.57,0.026772115200215395,1.0,0
-9.19,-5.43,-0.07,0.28,0.27,-0.04,63.04,20.34,15.25,-42.17,-3.87,0.02676556647269226,1.0,0
-9.58,-13.82,-11.6,0.09,-0.7,0.09,0.0,0.0,0.0,-6.39,-36.73,0.026764097774185903,1.0,0
-8.43,-4.53,2.61,0.24,-0.62,0.0,59.25,36.29,-0.86,-34.32,18.49,0.02676352935552875,1.0,0
-11.15,-1.94,0.44,0.07,-0.19,0.05,108.86,4.74,-31.98,-56.33,6.05,0.02676252696454353,1.0,0
-10.05,-4.65,0.56,-0.26,0.18,-0.11,84.69,21.95,0.6,-39.87,0.0,0.026761786658807418,1.0,0
-6.56,-3.41,6.11,0.25,-0.76,-0.04,57.27,32.52,-30.16,-28.76,44.26,0.02676169135508047,1.0,0
-4.9,-2.06,8.19,0.06,-0.04,-0.08,43.38,20.16,-47.32,-20.99,63.06,0.02676120292347986,1.0,0
3.52,-16.41,-9.4,-0.06,-0.07,0.04,-20.92,32.61,-17.67,24.16,-16.15,0.026761027632696367,3.0,0
-0.49,0.47,6.6,0.23,-0.38,0.04,-207.71,155.11,125.21,-7.86,92.49,0.026758651846931738,2.0,0
-9.96,-13.88,-9.94,0.0,0.05,0.03,0.0,0.0,0.0,-8.52,-30.36,0.026758331898705554,1.0,0
-11.54,-5.93,-0.12,-0.03,-0.05,-0.13,80.36,10.48,-5.63,-44.66,-3.62,0.026756609624211426,1.0,0
-9.69,-14.07,-9.22,-0.12,0.14,-0.01,0.0,0.0,0.0,-8.33,-27.43,0.026756310098212447,1.0,0
-10.42,-3.85,-0.99,0.19,-0.22,0.19,79.64,13.35,5.11,-44.73,-0.06,0.02675585400180491,1.0,0
-8.55,-5.22,-1.12,-0.07,0.04,0.0,54.74,15.68,14.21,-35.27,-6.83,0.02675395984023182,1.0,0
-8.56,-5.04,-0.91,0.06,0.05,-0.03,54.02,28.22,16.98,-33.86,-7.75,0.026752341378725973,1.0,0
-0.76,-16.33,-6.45,0.06,0.04,0.42,0.0,0.0,0.0,25.92,-24.68,0.02675193974159098,1.0,0
-9.3,-8.27,-13.46,-0.19,0.19,-0.1,0.0,0.0,0.0,-14.67,-60.28,0.02675168956930774,1.0,0
-10.44,-11.59,-12.08,-0.08,0.58,-0.04,0.0,0.0,0.0,-10.94,-42.19,0.026751466626660773,1.0,0
-8.89,2.0,-1.11,0.11,0.06,-0.03,47.89,-11.91,17.68,-66.25,-51.45,0.02675126921179781,1.0,0
4.4,-14.18,-8.34,0.13,-0.23,0.04,0.0,0.0,0.0,42.94,-41.2,0.026750513589391293,2.0,0
-9.19,-10.8,-9.11,0.07,-0.01,-0.07,0.0,0.0,0.0,-10.16,-31.31,0.02675003366705202,1.0,0
-0.45,-14.31,-5.66,0.24,0.35,0.06,0.0,0.0,0.0,29.54,-14.9,0.026749965592961344,1.0,0
-7.42,-5.8,-3.02,0.19,-0.25,0.03,30.89,-24.91,-9.26,-29.32,5.53,0.026748423714807505,1.0,0
-9.98,-3.74,-1.64,-0.09,0.24,0.05,63.76,21.77,15.25,-42.41,-2.6,0.02674646658470054,1.0,0
-10.63,-13.83,-9.92,-0.13,0.16,0.47,0.0,0.0,0.0,-8.91,-31.35,0.02674616365499703,1.0,0
-10.24,-4.99,0.31,0.1,-0.19,0.0,83.79,16.39,-1.64,-43.35,-0.62,0.02674611770498582,1.0,0
1.28,-17.18,-8.83,0.0,-0.2,0.19,-14.86,31.54,24.88,26.58,-30.97,0.026745305921454497,3.0,0
-0.85,-16.28,-6.87,-0.04,0.1,-0.01,0.0,0.0,0.0,40.68,-16.73,0.026743563224733164,1.0,0
3.62,-14.73,-11.98,-0.01,0.01,0.01,0.0,0.0,0.0,45.76,-66.46,0.026743236469097913,5.0,0
-0.78,-14.15,-3.59,-0.35,0.1,-0.13,0.0,0.0,0.0,18.99,-10.13,0.026743226257984313,1.0,0
-6.6,-3.38,6.94,0.24,-0.6,-0.05,57.45,31.27,-25.83,-29.45,43.0,0.026741229985275207,1.0,0
-3.44,-4.73,1.16,0.15,-0.48,-0.21,0.0,0.0,0.0,12.13,15.92,0.026738214303058214,1.0,0
-9.91,-3.96,-1.47,-0.05,0.03,-0.12,76.03,16.21,0.26,-41.0,-0.84,0.026735799374691442,1.0,0
1.32,-14.94,-7.88,0.02,0.36,-0.07,0.0,0.0,0.0,33.38,-33.2,0.026735489637578862,1.0,0
-8.27,-5.16,-0.74,0.03,-0.13,0.0,55.47,36.47,19.76,-33.45,2.4,0.02673488207631957,1.0,0
-1.91,-11.47,-1.65,-0.32,-0.06,-0.17,0.0,0.0,0.0,25.68,4.32,0.026733932442754623,1.0,0
1.05,-16.52,-7.85,-0.3,0.39,-0.16,-34.27,27.77,-14.07,34.19,-35.05,0.026733903511266085,5.0,0
1.13,-18.65,-9.44,-0.01,0.07,0.02,0.0,0.0,0.0,19.93,-25.6,0.0267322561182717,1.0,0
0.53,-16.14,-9.24,0.04,0.13,-0.24,0.0,0.0,0.0,7.38,-19.2,0.026731166932820866,1.0,0
-0.55,1.47,9.02,0.01,-0.02,0.01,55.29,0.8,-44.2,-8.71,95.64,0.026730064132551898,1.0,0
-11.02,1.42,-3.88,-0.07,0.08,0.16,63.76,-14.24,19.32,-62.41,-46.02,0.026729453167588072,2.0,0
-10.39,-4.55,-0.53,0.32,-0.3,-0.07,68.64,20.34,3.55,-40.97,-2.21,0.02672867882480662,1.0,0
-10.43,0.2,-3.25,-0.16,0.31,0.03,55.11,-11.02,25.91,-55.73,-46.45,0.026728117213558535,1.0,0
-8.86,-5.2,-1.67,0.06,-0.17,0.19,46.99,19.8,10.92,-36.0,-5.57,0.026728084878365463,1.0,0
-10.24,-3.96,-0.66,0.1,-0.27,-0.08,90.82,20.16,6.84,-42.77,-1.22,0.02672602053156568,1.0,0
0.93,-14.91,-8.24,-0.05,-0.01,0.02,0.0,0.0,0.0,20.9,0.4,0.026724958575751117,1.0,0
-1.47,0.16,8.48,0.23,-0.25,0.11,31.29,25.0,-102.97,-12.01,88.32,0.02672394427180003,1.0,0
-0.99,-18.74,-9.92,-0.22,0.63,0.17,0.0,0.0,0.0,24.47,-30.76,0.026723312884609,2.0,0
3.64,-14.42,-9.72,-0.14,0.32,-0.21,-45.31,23.83,-8.58,36.09,-41.9,0.02672175058422796,5.0,0
-8.64,-14.59,-3.73,-0.3,0.29,-0.03,0.0,0.0,0.0,-5.99,-17.56,0.026720683522856597,1.0,0
-10.33,2.52,-2.52,0.13,0.0,-0.08,49.69,-22.13,23.14,-65.27,-68.14,0.0267204622820619,3.0,0
-2.32,-18.78,-8.8,-0.06,-0.69,-0.14,0.0,0.0,0.0,13.85,-25.41,0.026719997676393027,1.0,0
-10.72,-15.78,-9.39,-0.16,0.05,0.0,0.0,0.0,0.0,-9.38,-28.83,0.0267191552595209,1.0,0
-8.61,-0.05,-5.84,0.02,-0.17,0.18,50.6,-15.32,16.8,-67.18,-57.53,0.026718418357489317,1.0,0
-9.88,-4.76,3.46,0.22,0.16,0.0,61.96,31.45,18.37,-39.82,-2.67,0.026716663747802117,1.0,0
-2.46,0.15,8.9,0.12,-0.32,0.07,50.05,23.92,-94.31,-13.35,85.85,0.026715644338294226,1.0,0
4.4,-14.3,-8.58,0.0,-0.07,-0.04,0.0,0.0,0.0,41.17,-39.1,0.02671347617850616,2.0,0
-10.36,-0.45,-1.14,0.13,-0.07,0.07,57.81,-0.26,11.61,-61.05,-8.19,0.026713297484018135,1.0,0
-2.25,-15.5,-10.11,0.17,0.09,0.09,0.0,0.0,0.0,24.27,-40.36,0.026713236217336525,1.0,0
-8.73,-4.44,-0.19,0.1,-0.14,0.04,56.91,28.58,18.37,-36.07,-4.87,0.026712870319099136,1.0,0
-2.04,-0.35,8.84,0.09,-0.11,-0.02,270.68,224.47,-188.79,-12.18,84.9,0.026711336950206634,4.0,0
0.1,-15.3,-7.2,0.11,-0.44,-0.06,0.0,0.0,0.0,19.58,-24.73,0.026711112305707402,1.0,0
-10.25,-5.11,-0.74,0.01,-0.11,-0.03,87.58,22.31,3.38,-41.4,-1.65,0.026711093585332465,1.0,0
-8.38,-5.33,-2.17,0.45,-1.09,0.08,50.96,16.21,17.51,-33.22,-15.15,0.026710394124050758,1.0,0
-10.29,-1.28,-7.76,0.18,-0.27,0.0,53.12,-4.57,19.93,-56.47,-41.54,0.026710234149937666,1.0,0
-10.87,-0.33,4.38,-0.18,0.19,-0.35,65.75,-13.71,13.26,-66.01,-21.46,0.02671008268508591,1.0,0
-8.23,-4.67,-1.98,0.44,-0.06,0.02,53.3,21.77,15.25,-31.26,-6.53,0.026709116032998297,1.0,0
-3.5,0.41,9.36,0.02,-0.19,0.1,42.12,-7.07,-6.67,-15.01,83.99,0.026708329777250975,1.0,0
-8.93,-5.6,-0.35,0.07,-0.17,-0.02,51.14,19.26,9.36,-34.06,1.87,0.02670775625303702,1.0,0
0.97,-15.01,-8.52,-0.02,0.0,0.04,0.0,0.0,0.0,20.97,0.1,0.026702194599828703,1.0,0
-2.97,0.56,8.78,-0.02,-0.09,-0.01,56.91,19.26,-75.23,-17.19,85.53,0.02670191379420466,1.0,0
-1.98,-1.29,-11.36,0.44,-0.37,0.0,5.14,-5.28,40.04,-6.23,-79.39,0.02670189677568199,1.0,0
-10.59,-5.53,1.0,0.18,-0.34,0.17,79.45,20.7,10.48,-40.7,-5.95,0.026701655112660087,1.0,0
-9.26,-6.47,-0.55,-0.1,0.01,0.1,68.81,30.91,3.72,-30.84,-1.98,0.026701622777467016,1.0,0
-9.32,-0.1,-3.85,0.11,-0.36,0.04,55.47,-2.95,22.19,-61.65,-34.54,0.02669987667704115,1.0,0
0.44,-18.55,-9.0,-0.09,-0.36,-0.03,0.0,0.0,0.0,25.1,-26.23,0.02669985455296168,1.0,0
-10.19,0.7,-5.41,0.01,-0.3,-0.08,58.35,-12.81,20.71,-59.07,-48.5,0.026699573747337637,2.0,0
-8.55,-9.69,-15.11,-0.11,0.09,-0.17,0.0,0.0,0.0,-14.04,-60.23,0.026699458021383484,1.0,0
-0.74,-15.71,-8.47,0.15,-0.04,-0.15,0.0,0.0,0.0,34.92,-28.83,0.026699371226917873,1.0,0
-0.29,-19.01,-7.53,-0.18,-0.24,0.14,0.0,0.0,0.0,18.23,-27.39,0.026698072713638207,1.0,0
-11.35,-10.76,-2.48,0.0,-0.01,-0.02,52.58,31.81,18.03,-34.16,-4.32,0.026696939280028434,1.0,0
0.22,-15.71,-8.29,0.03,0.01,0.11,0.0,0.0,0.0,43.2,-21.23,0.0266967095299724,1.0,0
-0.43,-15.75,-9.6,-0.12,0.4,-0.11,0.0,0.0,0.0,28.33,-37.0,0.026696576785495578,1.0,0
-9.35,-4.71,-1.32,0.03,-0.06,0.19,72.95,28.22,14.3,-35.3,-12.99,0.02669621088725819,1.0,0
-10.58,-4.26,-0.02,0.64,-0.59,0.13,72.06,14.06,-3.55,-42.6,0.55,0.02669595731127042,1.0,0
-8.44,-0.44,-5.14,0.1,-0.3,0.13,52.04,2.59,21.32,-48.81,-37.99,0.02669488003878545,1.0,0
-2.3,-16.79,-16.63,0.0,0.07,0.11,0.0,0.0,0.0,7.78,-46.96,0.02669468602762702,2.0,0
-10.02,-3.86,2.31,0.28,-0.43,-0.14,74.59,25.53,-3.55,-39.94,2.78,0.026694457979423256,1.0,0
1.0,-16.66,-9.5,-0.26,0.06,-0.08,-0.44,31.72,4.11,26.42,-34.76,0.02669431502383283,3.0,0
-8.42,-4.42,-0.61,-0.28,0.25,0.25,52.76,19.44,11.26,-36.21,-3.02,0.02669401719968612,1.0,0
-10.08,0.16,-5.98,-0.44,0.04,-0.14,55.65,-13.35,24.01,-57.36,-45.74,0.02669240554558934,1.0,0
-9.6,-10.56,-8.93,0.01,0.0,0.04,0.0,0.0,0.0,-14.78,-36.88,0.026689277541122727,1.0,0
-8.89,-5.6,0.16,-0.21,0.12,0.26,55.29,15.5,9.18,-35.9,-3.63,0.026688455546477804,1.0,0
-1.01,-15.01,-6.2,-0.42,0.14,0.09,0.0,0.0,0.0,22.05,-23.24,0.026688060716751876,1.0,0
-10.27,-1.71,-4.53,0.2,-0.12,0.13,64.31,-5.46,23.31,-55.83,-36.64,0.026687934779684123,1.0,0
-9.14,-5.01,-0.64,-0.07,0.09,-0.15,44.82,19.07,9.52,-34.24,-3.77,0.026685929997713683,1.0,0
3.34,-16.73,-9.3,-0.16,-0.11,0.0,-11.3,31.18,-9.09,35.74,-28.01,0.02668389288055017,3.0,0
-0.76,-2.2,-12.23,-0.15,0.2,-0.06,-17.04,-6.9,7.97,-0.83,-78.52,0.026682910911792156,1.0,0
-1.02,1.34,9.49,0.0,0.0,0.0,31.11,42.74,-112.16,-8.92,94.64,0.026681768968921046,1.0,0
-10.68,0.06,-4.94,-0.37,0.12,-0.14,59.25,-13.35,22.27,-58.87,-49.37,0.026680870390924108,1.0,0
-2.11,0.16,8.74,0.09,-0.21,0.03,64.31,29.84,-94.83,-13.22,85.3,0.02668063893901581,1.0,0
-8.3,-10.57,-7.54,-0.14,0.16,-0.03,0.0,0.0,0.0,-17.45,-27.08,0.026680257724108015,1.0,0
-0.45,-15.41,-4.43,-0.12,0.29,-0.11,0.0,0.0,0.0,9.85,-20.98,0.026680019464790646,1.0,0
-6.74,-3.52,5.03,0.12,-0.23,0.04,57.45,31.27,-25.83,-29.88,41.67,0.026679238314600128,1.0,0
-9.22,-4.69,1.4,0.33,-0.28,0.03,43.92,19.62,7.28,-35.95,0.19,0.02667919236458892,1.0,0
-9.61,-4.69,-0.18,0.06,-0.2,0.0,80.72,20.52,1.99,-41.38,-2.22,0.026679034092328094,1.0,0
-10.36,1.17,-4.48,0.03,-0.22,-0.06,58.35,-12.81,20.71,-59.18,-48.18,0.02667844014588694,2.0,0
-1.03,-14.93,-5.68,-0.43,0.12,0.1,0.0,0.0,0.0,22.08,-23.21,0.026676942515892043,1.0,0
-9.35,-10.37,-9.62,0.0,0.0,0.0,0.0,0.0,0.0,17.65,-31.36,0.026675953739724957,1.0,0
-8.98,-4.43,-0.94,0.38,-0.46,-0.03,49.33,17.47,14.9,-38.24,-9.87,0.0266749173116944,1.0,0
-6.43,1.72,7.72,-0.36,0.53,0.05,31.47,-30.91,-48.8,-38.21,80.85,0.02667477265425171,2.0,0
-5.0,-16.91,-13.05,-0.39,-0.13,-0.05,0.0,0.0,0.0,17.35,-44.65,0.0266740323485156,3.0,0
-9.96,2.79,-4.33,0.12,-0.14,-0.09,47.53,-14.42,14.56,-67.38,-53.75,0.026671811431307257,2.0,0
-8.84,-5.09,-1.13,0.1,0.3,-0.03,56.91,39.69,18.03,-35.75,-2.59,0.02667118855337756,1.0,0
-2.6,1.05,8.43,-0.07,0.14,0.12,17.04,2.24,-75.41,-14.2,88.06,0.026670839673662843,1.0,0
-10.0,-4.05,0.98,0.39,-0.01,0.13,67.91,18.19,0.43,-44.41,3.43,0.026670655873618013,1.0,0
-6.23,-2.92,7.15,-0.18,0.2,-0.33,53.84,24.1,-33.11,-32.11,50.69,0.026669537756678643,1.0,0
-0.82,-15.11,-7.94,0.24,-0.17,0.17,0.0,0.0,0.0,27.35,-20.87,0.026669039113964434,1.0,0
5.76,-10.01,-16.81,-0.03,0.04,-0.07,-31.24,24.01,35.18,26.08,-77.42,0.02666882638243107,5.0,0
-8.43,-5.94,-1.1,-0.02,0.03,-0.07,55.83,16.39,14.56,-34.73,-6.28,0.026667592539537547,1.0,0
1.15,-15.21,-8.14,-0.06,0.66,-0.1,0.0,0.0,0.0,35.46,-27.47,0.02666741214319725,1.0,0
-10.45,-5.25,-0.73,0.24,-0.38,0.37,80.0,16.21,0.6,-42.65,-1.58,0.026667352578367907,1.0,0
-0.3,-18.84,-8.69,0.0,-0.2,-0.13,0.0,0.0,0.0,29.53,-26.27,0.026666768843040353,1.0,0
2.74,-16.24,-9.06,0.09,-0.24,0.28,-44.95,22.76,-7.55,32.87,-40.1,0.026665552018669502,5.0,0
-8.73,-5.15,-1.1,0.01,-0.01,-0.03,53.12,16.57,14.73,-36.02,-8.91,0.026665084009296094,1.0,0
-9.27,2.77,-3.19,0.07,0.17,0.01,52.76,-15.32,16.12,-74.82,-55.52,0.02666411225165168,2.0,0
-0.47,-15.64,-6.4,-0.09,0.33,0.25,0.0,0.0,0.0,26.42,-30.03,0.026663615310789736,1.0,0
-9.4,-13.88,-9.27,0.01,0.04,-0.03,0.0,0.0,0.0,-9.6,-28.97,0.026663560851517196,1.0,0
-0.76,-6.47,0.8,-0.15,0.44,-0.17,0.0,0.0,0.0,3.19,8.93,0.02666341619407451,1.0,0
-1.24,0.38,8.57,0.13,-0.37,0.21,26.24,25.0,-39.86,-6.04,96.51,0.026663211971802474,1.0,0
-8.3,-5.05,-3.56,-0.35,0.69,-0.14,53.12,13.35,16.8,-35.24,-14.07,0.02665984911172303,1.0,0
-10.33,0.4,-7.52,-0.11,-0.04,0.11,54.02,-17.47,24.53,-62.79,-45.78,0.026658931813351154,1.0,0
-1.65,1.31,8.24,0.09,-0.16,0.0,22.27,5.46,-10.83,-13.72,94.24,0.026658244265035318,1.0,0
-7.99,-4.44,-0.81,-0.18,0.0,0.14,47.35,20.16,11.26,-34.88,-7.71,0.026657531188935473,1.0,0
3.03,-13.64,-9.51,0.44,-0.35,0.0,0.0,0.0,0.0,19.68,-14.11,0.026657372916674648,1.0,0
-9.01,-3.99,-1.39,-0.3,0.51,0.02,57.63,30.73,15.94,-36.54,-4.91,0.026657287824061304,1.0,0
-10.64,0.83,-3.21,0.07,-0.13,-0.22,59.44,-11.73,20.02,-59.38,-43.75,0.026656784075790294,2.0,0
-7.99,-4.22,0.02,-0.04,0.1,0.19,57.99,37.18,17.68,-35.64,-4.34,0.026656761951710822,1.0,0
0.72,-13.27,-7.07,0.09,0.57,0.1,0.0,0.0,0.0,20.54,-3.11,0.02665671429984735,1.0,0
-8.15,-5.53,-1.29,0.12,-0.02,-0.01,52.76,35.21,19.93,-35.36,-2.77,0.02665664282205214,1.0,0
-8.52,-4.97,0.15,0.41,-0.84,0.13,48.07,37.72,22.71,-35.39,-0.63,0.026656418177552904,1.0,0
2.03,-13.64,-7.56,-0.13,0.31,0.07,0.0,0.0,0.0,31.45,-28.24,0.026656418177552904,2.0,0
0.25,-15.07,-9.05,0.05,0.25,-0.09,0.0,0.0,0.0,20.55,-30.55,0.026655946764474966,1.0,0
-4.61,-2.34,7.73,-0.02,0.02,-0.03,47.89,20.34,-46.11,-23.86,61.73,0.026654518910423013,1.0,0
-10.04,-10.65,-8.71,0.04,-0.47,0.13,0.0,0.0,0.0,-14.55,-35.23,0.026654270439992044,1.0,0
-1.29,-14.5,-3.26,-0.04,0.03,0.0,0.0,0.0,0.0,21.02,-13.96,0.026653463762017517,1.0,0
-9.91,-13.38,-10.37,0.12,-0.48,0.06,0.0,0.0,0.0,-11.9,-32.0,0.026652890237803564,1.0,0
-8.6,1.57,-5.7,-0.16,0.25,-0.21,47.17,-13.71,23.57,-59.42,-67.64,0.02665279323222435,1.0,0
-8.9,1.94,-4.51,-0.19,0.26,-0.22,47.17,-13.71,23.57,-59.25,-67.64,0.026651867424591143,1.0,0
-2.21,-4.23,0.49,-0.03,0.0,0.16,0.0,0.0,0.0,4.27,11.54,0.02665115264663903,1.0,0
-10.14,-3.87,0.0,0.32,-0.32,-0.13,74.59,25.53,-3.55,-40.69,-1.0,0.026650584227981878,1.0,0
0.7,-15.6,-6.6,-0.05,-0.35,0.16,0.0,0.0,0.0,13.16,-26.48,0.02664676016593809,1.0,0
-11.64,-2.11,-1.19,0.2,0.02,0.1,59.25,0.08,8.84,-54.8,-7.02,0.026646358528803097,1.0,0
-8.66,-4.91,-0.86,0.08,-0.37,0.1,47.53,13.88,9.36,-35.57,-2.91,0.0266457101230894,1.0,0
-11.91,-12.64,-10.35,0.17,0.34,0.19,0.0,0.0,0.0,-14.7,-37.79,0.02664449159686628,1.0,0
-1.41,-17.03,-15.81,-0.34,0.23,-0.02,0.0,0.0,0.0,19.38,-41.92,0.02664348750402879,3.0,0
-2.41,0.51,9.76,0.08,-0.31,0.04,50.05,23.92,-94.31,-13.65,85.52,0.026643215207666084,1.0,0
-6.94,-0.5,9.33,-0.06,0.45,-0.05,67.37,27.51,-32.93,-35.68,65.35,0.02664302970576899,1.0,0
-0.34,-14.74,-5.36,0.03,0.53,-0.08,0.0,0.0,0.0,24.66,-18.25,0.02664238130005529,1.0,0
-7.71,-4.14,-2.87,0.26,-0.05,-0.19,29.11,-24.55,-10.29,-28.82,0.28,0.02664188776289788,1.0,0
0.47,-15.32,-7.26,-0.03,-0.2,0.0,0.0,0.0,0.0,22.67,-26.39,0.02664167162765998,1.0,0
-7.99,-0.7,-7.02,0.28,-0.25,0.0,53.84,-7.61,39.96,-43.8,-61.59,0.02664132955535433,1.0,0
-10.25,-3.03,0.46,0.23,-0.47,-0.04,80.0,12.99,3.38,-42.32,-0.6,0.026641031731207618,1.0,0
-10.33,-4.51,-0.19,0.05,-0.05,0.05,83.25,15.5,-2.5,-41.44,0.73,0.026640905794139864,1.0,0
-0.03,-15.62,-8.06,-0.04,-0.34,-0.15,0.0,0.0,0.0,19.59,-30.96,0.026639576647519394,1.0,0
-1.93,-14.79,-7.65,-0.08,-0.31,-0.07,0.0,0.0,0.0,36.69,-21.01,0.026638999719600907,1.0,0
-7.62,-12.56,-8.34,-0.07,0.61,-0.21,31.78,5.37,2.57,-5.93,-28.53,0.026638889099203557,1.0,0
0.38,-15.79,-7.17,0.1,0.25,0.11,0.0,0.0,0.0,12.24,-7.84,0.026636515015291195,1.0,0
-10.63,-0.64,4.25,0.21,-0.47,0.05,64.67,-9.76,-26.61,-55.24,42.01,0.02663552623912411,2.0,0
-9.79,-14.05,-9.58,-0.05,0.1,0.04,0.0,0.0,0.0,-9.52,-29.03,0.02663540881131769,1.0,0
2.85,-19.95,-10.25,0.2,-0.39,-0.01,-28.93,22.76,28.83,28.94,-32.24,0.026634879535262678,4.0,0
-8.86,-5.94,0.27,0.0,0.05,0.1,55.29,18.72,13.34,-35.52,-6.61,0.026634818268581068,1.0,0
-10.64,0.83,-3.21,0.07,-0.13,-0.22,59.44,-11.73,20.02,-59.3,-43.12,0.026633533370119537,2.0,0
-0.15,-14.98,-8.78,0.01,0.39,0.08,0.0,0.0,0.0,13.16,-21.26,0.026633233844120557,1.0,0
-10.53,-3.98,-0.63,0.1,-0.38,-0.04,74.95,10.84,-0.78,-42.59,4.4,0.026632680742133808,1.0,0
-10.84,3.32,-0.79,0.15,-0.04,-0.09,53.48,-29.48,8.4,-82.97,-42.44,0.026632308036487348,4.0,0
-10.02,-0.31,-5.9,0.2,-0.35,0.02,60.52,-11.38,22.79,-58.54,-39.44,0.026632011914192906,1.0,0
-8.33,-5.81,-1.37,0.14,-0.34,-0.08,46.09,19.62,8.32,-33.87,-2.88,0.026631809393773142,1.0,0
-1.25,-15.29,-6.59,-0.03,-0.15,-0.2,0.0,0.0,0.0,22.68,-28.78,0.02663068106572017,1.0,0
-9.18,-3.53,0.38,-0.08,0.05,0.18,50.42,19.26,13.52,-40.26,-5.41,0.026630366223050785,1.0,0
