v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_deep_svdd,anomaly_vote_count,GERCEK_ETIKET_label
-11.5,-1.18,-1.36,0.04,0.03,-0.04,74.41,-6.18,2.16,-55.52,-3.1,0.0009781265448666693,1.0,0
-1.39,-0.99,-10.17,0.03,-0.04,0.0,10.01,-2.95,39.86,-4.75,-81.03,0.0009781153493520084,1.0,0
-1.65,-11.05,-1.47,-0.02,0.07,-0.01,0.0,0.0,0.0,19.59,-7.1,0.0009780993455073327,1.0,0
3.4,-13.19,-12.79,-0.73,-0.8,-0.22,-35.34,33.51,-6.86,20.88,-40.47,0.0009780747297283025,6.0,0
-8.67,-5.04,-0.81,0.02,-0.01,0.0,56.73,16.21,10.22,-33.04,-6.22,0.0009780711414223216,1.0,0
-7.6,-2.08,5.75,0.0,0.02,-0.01,66.65,32.52,-18.37,-37.5,49.45,0.0009780547787470479,1.0,0
-10.52,1.31,-4.09,-0.09,0.0,-0.07,61.06,-17.29,18.11,-64.55,-46.22,0.0009780178191954427,2.0,0
-8.6,2.64,0.43,0.89,-1.99,-0.13,57.81,-12.81,-4.33,-74.0,60.41,0.0009780065519146622,6.0,0
-2.58,-3.47,0.66,-0.02,-0.01,0.0,0.0,0.0,0.0,-5.76,11.35,0.0009779996623671785,1.0,0
-8.58,-5.17,-0.69,0.0,0.01,0.0,55.83,20.7,13.86,-31.63,-5.42,0.0009779670087827507,1.0,0
-9.58,-5.84,-0.75,0.16,-0.51,0.49,45.73,20.34,9.36,-34.16,-1.33,0.0009779274656508395,1.0,0
9.92,-11.14,-5.37,-0.86,0.76,-0.23,-39.61,37.09,-2.4,59.1,-51.52,0.0009778824682938367,6.0,0
-9.63,-0.33,5.88,0.0,0.0,0.0,64.67,-19.44,-35.97,-49.52,55.31,0.0009778760811091905,1.0,0
-9.73,-4.75,0.2,0.01,0.19,0.03,61.96,31.45,18.37,-39.84,-3.07,0.0009778754352141139,1.0,0
-8.61,-4.36,-0.87,-0.05,0.11,-0.1,49.51,19.8,15.08,-36.08,-7.12,0.0009778138598834786,1.0,0
-1.92,-1.61,-10.13,0.08,0.0,0.09,8.19,-3.31,38.47,-5.11,-79.3,0.0009778104151097367,1.0,0
0.06,-14.73,-11.03,0.2,0.5,0.17,0.0,0.0,0.0,21.55,-31.45,0.0009777659201155714,3.0,0
-8.19,-5.65,-0.15,-0.09,0.11,-0.02,58.17,17.29,13.34,-33.22,-4.8,0.0009777226451454398,1.0,0
4.85,-12.7,-6.01,-0.84,1.16,0.7,0.0,0.0,0.0,42.3,-32.33,0.000977673485353499,6.0,0
-1.85,0.44,11.05,-0.03,0.02,0.0,-7.12,256.02,-278.94,-9.68,90.03,0.000977588729566226,1.0,0
-11.63,-13.26,-9.45,0.17,-0.4,0.15,0.0,0.0,0.0,-12.56,-32.3,0.0009775429427819075,5.0,0
-9.98,-3.36,-6.88,1.4,0.8,0.9,0.0,0.0,0.0,-55.74,-47.65,0.0009775422251207114,6.0,0
-9.27,-4.12,-1.15,-0.45,0.39,0.22,74.23,27.69,7.88,-36.73,-8.13,0.000977521269413782,1.0,0
-4.24,-3.61,9.36,-0.3,0.47,-0.13,43.56,16.04,-46.8,-21.35,63.51,0.0009775129445439058,1.0,0
-9.89,-3.87,-1.12,0.1,-0.4,0.04,77.11,15.5,8.58,-41.97,-2.76,0.0009774928500304119,1.0,0
-9.31,-3.06,-3.09,0.14,-0.4,-0.14,54.56,22.67,33.79,-39.32,-31.28,0.000977488472297115,1.0,0
-4.17,-0.75,9.61,-0.03,0.2,0.0,41.94,19.8,-56.69,-19.82,71.31,0.0009774062283240286,1.0,0
-10.83,2.77,-1.17,0.06,0.07,0.49,63.76,-29.3,8.92,-81.29,-37.9,0.0009773775936422998,5.0,0
-10.34,-0.61,-0.83,0.04,-0.23,0.04,50.96,-6.0,14.04,-63.54,-26.98,0.0009773131476668796,1.0,0
-8.86,-5.7,-0.39,0.09,-0.24,0.12,46.81,18.19,9.36,-37.49,0.06,0.0009772860918397823,1.0,0
-9.86,-0.9,-4.34,0.01,0.02,-0.1,52.4,3.31,20.97,-47.19,-37.21,0.0009771996136656385,1.0,0
-1.3,-0.68,-10.39,0.17,-0.1,0.01,6.76,-4.03,39.52,-4.52,-82.91,0.000977194805335624,1.0,0
-0.71,-14.59,-5.32,0.14,-0.5,0.22,0.0,0.0,0.0,10.49,-19.73,0.0009771512433010136,1.0,0
-8.74,-5.93,0.04,0.19,-0.09,-0.07,62.5,31.99,18.55,-39.65,-2.13,0.0009771404066169509,1.0,0
-9.23,-3.72,1.09,-0.03,-0.02,0.02,62.5,32.34,10.57,-41.27,9.83,0.0009771038776620635,1.0,0
-9.16,-5.24,-1.65,0.35,-0.47,0.48,49.33,17.82,12.82,-36.45,-7.47,0.00097707230056943,1.0,0
-0.71,-16.25,-13.12,0.06,0.88,0.18,0.0,0.0,0.0,48.24,-3.02,0.0009770611050547691,5.0,0
-6.22,-1.55,7.09,0.06,-0.06,-0.02,49.33,8.51,-30.85,-31.18,58.77,0.0009770247913982405,1.0,0
-4.45,-0.89,7.74,-0.05,0.19,-0.02,54.74,16.39,-37.79,-24.67,71.29,0.0009769022148659271,1.0,0
4.92,-9.15,-17.15,-0.1,0.14,0.09,-24.3,14.51,45.3,21.7,-74.57,0.0009768350417779614,5.0,0
-0.69,1.48,8.94,0.02,-0.02,0.0,176.87,98.3,-238.37,-7.32,97.58,0.0009768326017298944,1.0,0
-11.1,2.84,-1.69,-0.07,0.24,0.0,55.83,-24.64,11.0,-74.51,-52.04,0.0009768244203922575,3.0,0
-10.02,-13.79,-9.88,-0.07,-0.07,0.31,0.0,0.0,0.0,-9.24,-30.88,0.0009768178896753718,1.0,0
1.87,-16.67,-9.29,0.07,-0.26,-0.07,-3.11,34.05,2.57,31.66,-28.68,0.0009768022446612944,3.0,0
-1.37,-14.45,-8.36,0.61,-0.42,-0.16,0.0,0.0,0.0,32.75,-25.69,0.0009767937044930595,3.0,0
-9.48,-10.31,-9.42,-0.12,0.35,0.01,0.0,0.0,0.0,-13.98,-30.48,0.0009767835137040732,1.0,0
-10.55,-12.31,-10.82,0.0,-0.11,0.01,0.0,0.0,0.0,-13.19,-32.81,0.0009767789206724174,1.0,0
-6.53,-1.76,6.82,0.06,-0.11,0.05,57.63,23.2,-37.44,-33.8,58.7,0.0009767690887140293,1.0,0
-3.35,0.27,10.77,-0.11,0.07,0.01,27.87,1.34,-19.67,-14.24,82.31,0.0009767492094988942,1.0,0
-0.3,-15.72,-7.4,-0.06,1.47,-0.02,0.0,0.0,0.0,32.8,-33.2,0.0009766843329267565,4.0,0
-6.19,-6.22,-5.93,0.5,-0.65,-0.13,54.93,16.57,13.69,-36.74,-7.47,0.0009766544782209938,1.0,0
-8.67,-5.01,-1.18,0.03,-0.04,0.0,51.68,16.57,13.69,-33.78,-6.52,0.000976570655393276,1.0,0
-10.73,-3.55,-1.96,0.28,-0.23,-0.19,74.05,11.02,3.9,-44.32,-11.39,0.0009765428101388628,1.0,0
-8.61,-5.12,-0.98,-0.02,0.07,-0.03,56.19,20.7,15.94,-33.35,-7.64,0.0009765041999665065,1.0,0
-8.94,-3.57,2.69,0.0,0.02,-0.01,64.84,26.43,1.73,-41.78,20.86,0.0009764571213920349,1.0,0
-8.58,-5.12,-1.28,0.04,-0.08,0.0,51.86,15.32,13.86,-34.45,-7.88,0.0009764004261575338,1.0,0
-8.81,-5.05,-0.13,0.07,-0.26,0.14,60.7,36.29,21.67,-35.97,-3.55,0.0009764002826252946,1.0,0
-10.4,-3.84,-0.04,0.11,-0.25,-0.07,90.82,20.16,6.84,-43.1,-4.43,0.0009763913836264616,1.0,0
-10.03,-4.22,0.05,-0.03,0.11,-0.04,82.89,19.8,4.76,-42.65,-16.33,0.0009763543523087369,1.0,0
-0.22,-13.64,-9.92,1.46,-0.91,0.24,0.0,0.0,0.0,27.31,-30.84,0.0009763473192290139,5.0,0
-5.4,-2.0,7.58,-0.03,0.0,-0.05,46.81,22.13,-41.26,-22.61,59.35,0.0009763218422565484,1.0,0
-9.76,-10.67,-9.68,-0.18,0.27,-0.01,0.0,0.0,0.0,-13.68,-36.43,0.0009762612716515879,1.0,0
-8.41,-4.82,3.03,0.76,-1.43,0.28,49.15,16.57,1.21,-35.81,17.16,0.0009762423971621274,1.0,0
-10.23,-4.2,-0.05,0.06,0.11,-0.03,80.0,16.57,2.68,-43.57,1.08,0.0009762324934376196,1.0,0
-8.06,-3.13,-5.62,0.12,0.02,0.05,41.4,10.66,30.16,-33.35,-44.29,0.0009762304122201506,1.0,0
-1.77,-6.33,1.57,-0.18,0.42,-0.24,0.0,0.0,0.0,5.99,5.69,0.0009761788841462624,1.0,0
-11.98,1.3,4.51,-1.08,1.1,-0.3,50.42,17.82,10.74,-37.55,-8.58,0.0009761592919956057,5.0,0
-10.39,0.1,-2.52,0.37,-0.79,-0.47,55.29,-8.15,9.52,-68.03,-25.18,0.0009761412786995808,3.0,0
-7.2,-3.63,-6.3,0.07,0.04,-0.04,44.1,14.06,29.29,-30.2,-45.83,0.0009761129310823303,1.0,0
-7.09,-2.82,-5.11,0.06,0.13,-0.06,45.54,12.27,29.29,-31.9,-42.89,0.0009761083380506745,1.0,0
2.68,-16.58,-7.38,0.0,-0.18,-0.08,-45.49,22.22,-15.61,31.34,-28.63,0.0009760802774979025,2.0,0
-4.16,-0.86,9.85,-0.14,0.34,-0.07,41.76,23.2,-59.29,-18.05,74.59,0.0009760055689673766,1.0,0
-2.16,-17.52,-16.18,-0.15,-0.65,0.0,0.0,0.0,0.0,9.3,-47.9,0.0009759783696080401,3.0,0
-2.2,-18.99,-10.7,0.26,-0.76,0.34,0.0,0.0,0.0,24.03,-28.59,0.0009759741354069824,3.0,0
-8.33,1.18,-7.15,0.09,-0.49,0.25,45.73,-14.78,25.65,-57.28,-71.83,0.0009759564091754359,2.0,0
-8.87,-7.96,-14.85,0.13,0.53,-0.03,0.0,0.0,0.0,-14.79,-59.7,0.0009759396876695641,1.0,0
1.41,-15.49,-9.87,0.67,-2.11,-0.41,-37.83,23.83,-13.72,27.8,-33.0,0.0009759346640411905,6.0,0
-2.25,1.75,10.34,0.0,0.01,0.0,30.39,-13.35,4.59,-16.47,92.68,0.0009758650509051577,1.0,0
-11.13,-14.91,-10.32,0.01,-0.17,-0.02,0.0,0.0,0.0,-3.76,-34.89,0.0009758575872287172,4.0,0
-1.27,1.79,8.94,0.51,2.44,0.12,19.21,20.52,-64.66,-13.07,97.15,0.0009758169676050114,5.0,0
-9.66,0.95,-1.64,-0.09,0.03,0.02,57.99,-9.76,11.09,-71.68,-25.7,0.0009758141687263461,1.0,0
-6.83,-1.42,4.99,0.04,-0.04,-0.17,58.53,23.38,-34.5,-31.63,58.11,0.0009758069203482644,2.0,0
-9.63,-0.2,-1.93,-0.09,-0.11,0.01,54.93,-8.15,17.16,-66.44,-37.93,0.0009757881893910432,1.0,0
-3.01,-17.1,-9.88,-0.38,0.62,0.18,0.0,0.0,0.0,4.05,-11.22,0.0009757098207884166,4.0,0
-0.11,-17.03,-10.73,0.06,0.19,0.12,0.0,0.0,0.0,21.93,-26.1,0.0009756982664431575,4.0,0
-3.33,-12.59,-3.89,-0.11,0.23,-0.37,0.0,0.0,0.0,13.09,-17.37,0.0009756856356061041,1.0,0
-1.44,-1.5,-10.39,-0.03,0.07,0.02,9.1,-2.77,40.04,-4.67,-80.0,0.0009756697752936678,1.0,0
-2.25,-15.76,-4.55,-0.18,0.15,-0.65,0.0,0.0,0.0,16.05,-30.27,0.000975666115221567,2.0,0
-2.4,-17.93,-8.31,0.5,-2.16,0.28,0.0,0.0,0.0,3.08,-18.78,0.0009756575750533321,5.0,0
-8.99,-2.36,-4.38,0.12,-0.28,0.01,57.27,6.72,15.94,-48.68,-23.99,0.0009756331028065412,1.0,0
-4.33,-6.32,2.37,-0.94,1.59,-0.15,55.11,16.75,14.9,-32.81,-9.77,0.0009755449022455264,5.0,0
0.0,-0.25,3.47,-1.11,-0.43,0.0,29.85,18.89,-41.26,-6.22,90.78,0.0009755338502631047,1.0,0
0.24,-15.3,-6.09,0.1,-0.71,0.0,0.0,0.0,0.0,26.13,-28.08,0.0009755330608357889,1.0,0
1.07,-17.46,-9.67,0.76,-2.44,-0.74,-0.44,30.64,10.98,7.57,-9.79,0.0009754955989213465,6.0,0
-0.78,0.96,10.49,0.13,-0.17,0.02,18.48,4.74,-83.04,-7.77,95.62,0.0009754674666024549,1.0,0
-10.74,-4.88,0.03,-0.03,-0.24,0.01,69.72,12.81,-1.3,-40.9,6.51,0.0009754262728497922,1.0,0
-8.86,-6.16,-1.72,1.09,-0.53,0.33,68.27,29.3,14.3,-30.42,-19.68,0.0009754122066903463,1.0,0
-11.35,-15.25,-9.16,0.12,0.7,-0.35,0.0,0.0,0.0,-9.52,-30.78,0.000975363549261243,1.0,0
-9.1,-2.59,-3.56,0.02,0.21,-0.03,58.35,6.36,17.68,-47.93,-27.54,0.0009753513490209073,1.0,0
0.18,-20.48,-7.26,0.13,0.02,0.1,0.0,0.0,0.0,6.5,-5.63,0.0009752728368860415,6.0,0
-11.55,1.56,-1.4,0.21,-0.12,-0.38,66.29,-9.58,7.88,-63.99,-16.29,0.0009752385326808624,5.0,0
-3.42,-0.34,9.31,0.02,0.0,0.0,38.33,23.03,-52.18,-17.87,78.22,0.0009752381738502643,1.0,0
-1.12,0.44,9.27,0.0,0.0,0.0,-203.56,158.52,120.53,-8.04,91.28,0.0009752316431333787,2.0,0
-8.67,-5.11,-0.74,0.01,-0.01,0.0,56.01,16.21,9.88,-33.64,-5.97,0.0009751356918314448,1.0,0
2.19,-16.89,-7.84,0.0,0.02,0.0,-19.31,28.85,-23.33,28.46,-27.37,0.0009751325341221815,1.0,0
-10.56,2.59,-5.51,-0.12,0.18,0.06,51.86,-22.85,23.49,-63.48,-74.37,0.0009751049041661272,4.0,0
-3.74,-5.79,1.96,-0.15,0.07,-0.17,0.0,0.0,0.0,1.47,1.04,0.0009750882544263751,1.0,0
-8.24,-12.0,-9.44,-0.01,0.02,0.0,28.93,5.73,13.21,-4.14,-30.63,0.0009750653610342158,1.0,0
-8.88,-3.53,2.42,0.02,-0.07,0.01,65.39,28.4,5.72,-42.5,19.01,0.0009750627056877898,1.0,0
-0.47,-15.43,-8.69,-0.16,0.19,-0.07,0.0,0.0,0.0,17.96,-30.85,0.0009750436158999705,1.0,0
-9.66,0.95,0.19,0.19,-0.47,1.1,73.69,-11.2,10.48,-68.98,-21.99,0.0009750330662803862,5.0,0
-1.76,-18.8,-8.8,0.33,-0.7,-0.25,0.0,0.0,0.0,17.71,-28.58,0.0009748804197439513,1.0,0
1.42,-16.68,-9.15,0.14,-0.21,-0.1,-3.47,34.05,4.63,32.3,-28.47,0.0009748436754907051,3.0,0
-9.15,1.0,-1.35,-0.42,0.69,-0.11,44.64,-7.97,20.11,-58.62,-40.29,0.0009748208538646654,5.0,0
-10.75,-4.43,1.27,-0.18,0.35,-0.08,80.18,12.09,-7.19,-44.57,7.11,0.0009747706893470501,5.0,0
-9.5,-6.36,0.25,0.01,0.31,0.06,48.07,18.72,12.3,-33.35,-6.64,0.0009747338733276842,1.0,0
-0.79,-0.23,-12.01,-0.08,-0.07,0.02,-29.67,5.28,30.16,-1.39,-84.25,0.0009747222472163056,1.0,0
-1.31,-14.33,-7.22,0.39,0.72,-0.13,0.0,0.0,0.0,33.67,-23.68,0.0009747056692426731,1.0,0
-1.63,-1.28,-10.33,0.03,0.02,0.0,9.65,-2.95,40.56,-4.73,-80.92,0.0009746961243487634,1.0,0
5.26,-15.96,-8.19,-0.17,0.0,-0.15,-22.16,30.28,28.14,32.99,-43.57,0.0009746773933915422,6.0,0
-8.9,-3.44,2.35,-0.01,0.07,0.01,62.86,28.76,5.37,-42.49,18.57,0.0009746214158182374,1.0,0
0.28,-14.02,-8.87,-0.05,0.09,0.07,0.0,0.0,0.0,43.23,-14.87,0.0009745744090098854,1.0,0
-2.11,1.49,10.16,0.0,0.0,0.0,-30.93,-56.72,-48.1,-14.3,92.69,0.0009744625973955152,1.0,0
-10.15,-4.19,-0.52,-0.05,0.03,-0.01,71.7,15.86,-3.55,-41.4,-4.77,0.0009744429334787388,1.0,0
-9.82,-3.85,6.28,0.45,-0.3,0.01,78.73,14.24,-24.87,-41.4,21.18,0.0009743900418485779,1.0,0
-48.21,23.72,-0.93,0.24,-0.42,0.26,52.58,16.04,12.48,-34.43,-6.06,0.0009743828652366157,2.0,0
0.29,-14.78,-7.7,0.29,0.41,0.25,0.0,0.0,0.0,23.46,-19.15,0.0009743769804148067,1.0,0
-8.72,-6.05,-0.02,-0.06,0.23,-0.03,59.8,34.67,20.45,-35.02,-4.86,0.0009743366478555795,1.0,0
1.59,-13.68,-9.95,0.31,-0.64,0.13,0.0,0.0,0.0,22.14,-28.28,0.0009743069366820562,1.0,0
-2.85,-14.66,-2.79,-0.27,0.14,-0.42,0.0,0.0,0.0,32.64,-17.17,0.0009742840432898969,1.0,0
0.58,-14.68,-9.7,-0.04,0.09,-0.02,0.0,0.0,0.0,15.47,-19.71,0.000974279880854959,1.0,0
-10.11,-4.19,-1.87,0.11,0.01,-0.11,86.86,19.07,1.99,-41.59,0.66,0.0009742620828572928,1.0,0
2.28,-16.64,-7.92,0.0,-0.02,-0.02,-15.57,31.18,-20.07,28.98,-28.49,0.0009742321563854106,1.0,0
1.14,-17.98,-8.47,0.44,-0.54,0.25,-27.5,29.57,-18.19,31.08,-32.76,0.0009742175878631275,6.0,0
0.55,-22.48,-7.86,-0.22,1.17,0.02,0.0,0.0,0.0,22.44,-24.71,0.0009741949815354467,5.0,0
-0.55,-17.05,-2.78,-0.14,0.93,-0.15,0.0,0.0,0.0,26.53,-15.65,0.0009741419463730464,1.0,0
-2.27,1.51,11.23,0.0,0.01,0.0,2.25,-28.4,-16.2,-14.59,92.19,0.0009741400086878167,1.0,0
-8.72,-4.99,-0.97,0.03,-0.03,0.01,53.66,16.04,11.09,-34.59,-5.05,0.0009740590565048837,1.0,0
0.95,-18.85,-8.25,-0.06,0.21,0.0,-26.08,30.28,-16.81,32.12,-30.55,0.0009740166427281874,5.0,0
-9.68,-4.26,0.56,-0.06,0.07,-0.02,83.07,20.7,0.43,-42.04,1.72,0.0009739721477340221,1.0,0
-8.42,-4.76,-0.28,0.0,-0.03,0.04,61.96,37.54,15.94,-34.67,-4.84,0.0009739356905452543,1.0,0
-10.26,-3.56,-0.56,0.05,-0.09,0.02,78.92,12.63,3.03,-45.77,-0.55,0.0009739182513781863,1.0,0
-8.99,-3.51,-4.88,0.0,-1.01,-0.14,61.06,33.06,18.89,-34.0,-4.65,0.0009738270366401474,1.0,0
3.41,-19.2,-13.51,-0.51,0.84,0.38,-2.04,24.37,7.03,31.46,-41.85,0.0009737610118100957,6.0,0
-10.17,-3.71,-0.28,-0.01,0.03,0.02,80.18,12.45,2.86,-45.08,0.4,0.0009737599353183014,1.0,0
-8.53,3.04,-5.57,-0.36,0.44,-0.46,55.11,-25.71,9.27,-70.51,-77.32,0.0009737143638323417,4.0,0
-11.15,-1.8,2.27,0.19,-0.1,0.02,73.51,7.61,0.6,-45.09,-5.55,0.0009736837914653831,1.0,0
-11.05,-3.81,1.08,-0.01,0.13,-0.16,85.95,6.72,-7.54,-47.55,7.46,0.0009736710170960904,1.0,0
-8.71,-5.18,-1.41,-0.15,0.11,-0.07,47.53,13.88,9.36,-35.73,-1.19,0.0009736281009565567,1.0,0
-10.44,-4.61,0.24,0.02,0.0,-0.04,88.66,22.31,4.42,-43.36,6.27,0.000973577434076104,1.0,0
0.9,-17.6,-8.44,0.01,-0.92,-0.48,-30.17,29.75,-16.98,22.97,-30.21,0.0009735228918251917,5.0,0
2.87,-16.1,-9.84,0.11,-0.88,0.05,-17.53,28.49,22.65,21.09,-27.36,0.0009735228200590721,4.0,0
2.11,-12.94,-7.94,0.18,-0.71,-0.01,0.0,0.0,0.0,23.34,-25.89,0.0009734327535789472,1.0,0
1.47,-15.35,-8.2,0.1,-0.52,0.12,0.0,0.0,0.0,25.84,-24.4,0.0009733743359575753,2.0,0
-9.28,2.73,-2.14,0.36,-0.23,-0.33,52.22,-19.8,7.28,-84.19,-9.18,0.000973349361347947,5.0,0
-8.69,-4.97,-1.18,-0.09,-0.02,0.04,56.37,18.01,13.34,-33.23,-3.08,0.0009733396011556784,1.0,0
-9.44,-10.12,-6.58,-0.09,-0.14,0.0,0.0,0.0,0.0,-21.24,-25.21,0.0009733137653526148,1.0,0
-9.56,-4.0,-3.1,0.22,-0.8,0.16,61.6,23.2,27.04,-44.53,-18.91,0.0009732872118883548,1.0,0
-10.23,-4.67,-0.53,-0.12,0.04,-0.08,80.18,13.17,-1.64,-42.66,-1.9,0.000973185375764612,1.0,0
1.89,-14.14,-8.65,0.25,0.08,-0.1,0.0,0.0,0.0,21.49,-27.73,0.0009731178438460482,1.0,0
-9.31,-2.27,-0.34,-0.02,0.25,-0.03,64.48,19.98,12.13,-49.33,-1.32,0.0009731105237018468,1.0,0
3.53,-15.82,-8.78,-0.36,0.88,0.02,-22.52,31.36,24.71,48.1,-39.48,0.00097308526202774,6.0,0
1.46,-16.98,-11.22,0.65,-2.73,-0.05,-13.62,30.28,-7.89,21.27,-9.63,0.0009730801666332469,6.0,0
0.11,-13.78,-6.01,0.01,0.43,-0.17,0.0,0.0,0.0,28.74,-20.31,0.0009730487330728528,1.0,0
-8.55,-5.28,-0.22,-0.01,0.02,0.01,58.53,21.23,13.0,-34.2,-6.16,0.0009730455753635894,1.0,0
-7.42,-2.13,5.75,0.06,-0.09,0.01,66.65,32.52,-18.37,-37.42,49.65,0.0009729979944262803,1.0,0
-8.56,-4.63,-0.81,0.01,-0.08,0.01,48.61,18.19,13.52,-35.65,-6.14,0.0009729932578623853,1.0,0
-1.0,1.33,9.48,0.0,0.0,0.0,-250.83,-15.32,-261.61,-8.83,94.94,0.0009729479734409042,1.0,0
-0.05,-15.61,-8.65,0.34,-0.5,-0.08,0.0,0.0,0.0,19.79,-30.93,0.0009729350555393723,1.0,0
-10.88,3.72,-1.53,-0.11,0.04,-0.09,50.42,-29.66,12.04,-77.24,-74.39,0.0009728702507333541,4.0,0
-8.02,-11.56,-10.89,0.26,-0.64,0.17,31.96,1.97,12.69,-8.11,-33.13,0.0009727797536565114,1.0,0
-8.77,0.54,-3.32,0.24,-1.01,-0.5,57.45,-8.51,4.33,-69.96,10.05,0.0009727518366359787,5.0,0
-8.59,-17.27,-8.87,0.13,-0.23,0.23,0.0,0.0,0.0,-4.68,-29.27,0.0009726803575808358,5.0,0
-3.62,0.5,9.86,0.09,-0.1,0.02,10.55,-4.74,16.03,-19.4,83.86,0.0009726786351939649,1.0,0
-9.99,-15.29,-5.43,-0.07,0.36,0.09,0.0,0.0,0.0,-5.66,-24.04,0.0009726123232994346,1.0,0
4.71,-16.24,-10.09,-0.48,0.98,-0.49,-43.17,23.83,-14.07,39.77,-38.76,0.0009725935205760937,6.0,0
-4.38,-5.2,1.12,-0.61,0.89,-0.09,0.0,0.0,0.0,2.29,2.88,0.0009725804591423227,1.0,0
-8.49,-3.69,0.26,-0.02,0.19,-0.16,61.42,35.93,15.77,-37.96,0.42,0.0009725500303076032,1.0,0
0.64,-16.4,-10.0,0.01,-1.71,-0.19,-21.27,26.52,27.28,25.7,-35.06,0.000972529576963511,6.0,0
-11.06,-11.36,-9.92,-0.62,1.85,0.5,0.0,0.0,0.0,-12.05,-41.66,0.0009725282851733579,5.0,0
-3.59,-2.27,-9.41,0.1,-0.1,-0.04,28.77,9.58,47.15,-13.19,-66.38,0.0009724673557377992,1.0,0
-10.09,-4.55,-0.06,0.0,0.04,0.0,83.07,19.62,4.24,-41.65,-1.39,0.0009723730550566166,1.0,0
-2.08,-19.45,-7.16,0.04,-0.16,0.68,0.0,0.0,0.0,4.5,-18.38,0.0009723632948643482,1.0,0
2.23,-16.75,-7.88,-0.02,0.01,0.01,-16.11,32.08,-20.59,29.53,-29.87,0.0009723498028338592,1.0,0
-8.52,-5.55,-1.38,-0.06,0.04,0.01,53.66,18.89,13.86,-34.36,-7.12,0.0009722876533742671,1.0,0
-1.11,1.73,9.83,0.0,0.01,0.0,-238.56,-16.75,-272.35,-8.81,94.76,0.0009721705310670449,1.0,0
-2.2,-3.81,1.33,0.01,-0.03,0.0,0.0,0.0,0.0,-5.78,10.8,0.0009721202947833099,1.0,0
-8.08,-12.04,-8.97,0.0,-0.08,-0.02,34.98,0.35,9.78,-7.63,-30.52,0.0009720599394767082,1.0,0
-8.33,-11.89,-8.11,0.01,0.03,0.0,34.45,1.97,8.92,-7.69,-30.39,0.0009719991535733888,1.0,0
-9.98,-4.98,0.47,-0.02,0.0,-0.02,86.67,16.39,-2.34,-40.21,-0.32,0.0009719888192521633,1.0,0
-8.44,-4.76,0.36,0.2,-0.23,0.01,57.99,30.02,15.6,-36.91,-0.39,0.0009718869113623009,1.0,0
-9.74,-4.22,-1.6,0.02,-0.15,0.08,82.71,18.19,3.9,-41.56,-1.5,0.0009718843995481141,1.0,0
-10.83,0.36,-1.45,-0.09,0.16,0.04,55.11,-11.02,25.91,-55.89,-46.68,0.0009718790170891425,1.0,0
-0.17,1.93,9.53,0.09,-0.11,0.02,190.58,120.52,-242.19,-8.98,95.7,0.0009718454305451597,2.0,0
-8.84,-5.63,-1.23,0.0,0.13,-0.07,57.99,18.54,13.86,-36.68,-0.37,0.0009718401916184273,1.0,0
-1.0,-20.4,-7.86,0.01,-0.25,-0.03,0.0,0.0,0.0,20.31,-25.72,0.0009717519910574125,2.0,0
2.99,-17.75,-8.45,-0.48,1.06,0.06,-47.09,21.32,-5.14,34.19,-39.57,0.0009716946499278349,6.0,0
-8.66,-4.97,-1.04,0.04,-0.02,-0.02,54.74,16.04,12.13,-34.55,-5.54,0.0009716568291827945,1.0,0
-4.66,-1.57,7.66,-0.01,0.2,0.12,43.2,19.26,-42.3,-23.48,59.89,0.0009716051575766669,1.0,0
-8.83,-6.11,-0.21,-0.11,0.2,-0.01,67.19,31.09,4.59,-30.7,-2.4,0.0009715688439201385,1.0,0
-8.64,-12.28,-7.63,-0.03,0.34,0.05,33.38,2.68,10.98,-7.19,-34.29,0.0009715441563749888,1.0,0
-0.74,-18.05,-8.68,-0.08,-0.19,0.4,0.0,0.0,0.0,7.29,-19.34,0.0009715310949412176,1.0,0
-9.93,-3.98,3.01,1.06,-1.18,0.16,74.23,14.78,-17.07,-42.51,21.0,0.000971528941957629,2.0,0
1.55,-14.73,-10.4,-0.16,-0.05,-0.65,-30.89,34.76,-16.98,18.27,-30.01,0.000971519827660437,5.0,0
6.63,-12.2,-6.76,0.01,0.1,-0.19,0.0,0.0,0.0,62.46,-51.58,0.0009714888964628802,6.0,0
-5.3,-11.77,-16.07,-0.03,0.81,-0.34,0.0,0.0,0.0,8.15,-55.61,0.0009714709549329748,6.0,0
-9.51,4.3,-3.48,-0.01,0.15,0.11,57.09,-24.46,13.6,-72.99,-61.94,0.0009714321294622596,4.0,0
-9.31,-4.63,-0.36,0.05,-0.09,0.06,56.01,40.95,25.83,-35.44,-5.38,0.0009714212210120772,1.0,0
-8.73,-5.31,-0.47,-0.04,0.06,-0.04,55.65,18.37,14.04,-33.56,-6.56,0.0009713944522494584,1.0,0
-1.84,-18.22,-9.33,-0.41,-0.19,-0.16,0.0,0.0,0.0,23.42,-34.13,0.0009713935910560229,1.0,0
-1.24,-0.81,-10.36,0.06,-0.08,0.02,4.23,-4.74,37.79,-5.2,-82.3,0.0009713907204112381,1.0,0
-0.69,1.87,9.24,0.0,0.01,0.01,-250.65,-13.71,-262.82,-8.79,94.9,0.0009713900027500419,1.0,0
