v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_copod,anomaly_vote_count,GERCEK_ETIKET_label
-0.56,-20.49,-11.3,0.12,-0.75,0.22,0.0,0.0,0.0,26.16,-29.31,0.5719654909918706,2.0,0
-3.17,-17.5,-11.09,-0.67,-0.68,-0.26,0.0,0.0,0.0,20.35,-37.2,0.5719630325304208,5.0,0
0.25,-16.81,-11.59,0.65,1.0,-0.63,0.0,0.0,0.0,16.74,-32.1,0.5719629213834495,5.0,0
2.8,-16.24,-9.74,0.14,-0.94,0.07,-17.53,28.49,22.65,21.86,-27.74,0.5719619928295037,3.0,0
-10.02,2.45,-3.36,-0.11,0.36,0.42,51.68,-24.1,11.87,-79.55,-41.1,0.5719514843733421,3.0,0
1.56,-15.3,-7.97,-0.38,-0.37,-1.07,5.96,36.02,5.14,26.38,-39.01,0.5719505586692666,5.0,0
-7.98,-4.39,-12.09,1.77,-1.6,0.34,0.0,0.0,0.0,-48.97,-32.18,0.571950105154672,5.0,0
-1.79,0.46,10.02,0.2,-0.2,0.03,-10.01,258.88,-278.94,-10.38,89.09,0.5719457433545604,4.0,0
-10.06,-7.13,-2.38,-0.9,-1.03,-0.19,87.22,20.16,0.6,-42.02,-1.46,0.5719381503268778,4.0,0
-1.77,-17.18,-11.38,-0.21,1.02,0.3,0.0,0.0,0.0,19.48,-27.67,0.5719355143557968,3.0,0
-7.86,0.52,11.47,-0.68,1.0,-0.25,89.02,14.06,-3.2,-44.36,-0.89,0.5719258792188392,5.0,0
-7.51,0.11,-6.92,-1.6,0.14,-0.34,81.44,21.59,1.3,-43.02,3.12,0.5719222536764621,5.0,0
3.36,-14.99,-13.07,0.05,-0.35,-0.2,-46.38,26.34,5.83,23.43,-45.15,0.5719165731149205,4.0,0
-11.39,-14.98,-9.86,0.07,-0.3,0.01,0.0,0.0,0.0,-3.31,-36.02,0.5719144043391344,4.0,0
-9.53,-2.69,5.79,-0.13,1.18,0.07,46.27,21.59,16.12,-36.73,-5.8,0.5719143981435441,4.0,0
1.95,-16.83,-8.59,-0.16,-0.1,0.12,-44.6,23.47,-7.89,35.44,-41.67,0.5719018628901776,4.0,0
6.47,-11.62,-7.07,-0.08,-0.09,0.26,0.0,0.0,0.0,58.16,-47.27,0.5719014478459523,4.0,0
0.85,-16.88,-9.76,0.19,-0.53,-0.65,-14.68,36.38,-17.84,19.13,-27.85,0.571891047108199,5.0,0
-2.92,-0.12,10.46,-0.78,2.61,-0.34,84.51,-14.6,-124.99,-17.37,81.31,0.5718799713448567,5.0,0
-10.77,-6.11,-12.52,0.71,-1.21,0.03,56.55,14.96,10.4,-36.01,-2.62,0.5718758858245506,4.0,0
-3.65,-24.38,-16.02,-0.15,0.0,-0.11,0.0,0.0,0.0,0.58,-25.14,0.5718679654995437,4.0,0
-8.23,1.34,-4.51,1.1,-1.34,0.48,42.84,-13.71,27.39,-56.22,-62.5,0.5718640481236826,5.0,0
0.13,3.03,10.64,0.73,-0.04,0.09,31.29,10.66,-109.22,-5.5,104.48,0.5718581953536557,4.0,0
2.28,-16.43,-9.49,0.46,-0.53,-0.23,-18.07,33.69,-16.64,21.1,-14.36,0.5718553661574403,4.0,0
-11.56,-15.89,-0.9,0.22,-0.25,0.0,45.54,14.42,6.76,-37.99,-7.89,0.5718129222337389,4.0,0
-7.4,6.09,-9.34,-1.72,0.2,-0.65,0.0,0.0,0.0,-26.41,-97.1,0.5718105188011459,5.0,0
-5.83,-14.66,-14.95,0.64,-0.18,0.62,26.44,16.13,16.98,0.16,-43.07,0.571806029085912,4.0,0
-1.14,-18.54,-4.48,-0.35,0.68,-0.19,0.0,0.0,0.0,29.87,-29.03,0.5718023299758849,4.0,0
-10.8,1.2,1.46,0.21,0.41,0.71,73.51,-17.11,1.64,-71.62,-6.83,0.5717930928638312,4.0,0
2.34,-16.71,-7.98,0.06,-0.99,0.06,-23.59,28.85,23.68,26.58,-30.25,0.5717836189777735,3.0,0
-11.57,-1.81,-1.07,-0.1,0.21,1.33,56.01,3.31,15.42,-63.96,-19.28,0.5717829529466331,4.0,0
2.57,-16.64,-8.26,-0.02,0.47,-0.06,-24.66,28.13,22.99,34.27,-33.62,0.5717663313644358,3.0,0
-9.72,-2.91,8.0,-2.89,4.22,-0.03,24.62,-13.35,-37.01,-43.66,23.19,0.5717662198284673,4.0,0
4.75,-14.09,-13.83,0.24,-0.56,-0.03,-46.56,26.88,8.4,23.69,-46.31,0.5717639655291842,4.0,0
-7.74,-6.01,-3.7,-1.71,2.37,0.54,43.92,33.6,-24.96,-23.53,27.85,0.5717602220765288,5.0,0
-5.29,-18.41,-12.96,-0.83,0.05,-0.08,0.0,0.0,0.0,0.89,-41.31,0.5717587254279531,3.0,0
-2.05,-20.23,-12.74,0.12,-1.11,-1.31,0.0,0.0,0.0,21.73,-39.65,0.5717559158005062,5.0,0
-8.67,3.65,3.1,-0.62,2.29,-0.11,56.73,-19.62,-2.94,-84.58,62.81,0.5717509383721477,4.0,0
1.12,-15.48,-10.17,-0.49,0.66,0.44,-14.33,32.79,-20.93,25.76,-29.45,0.5717458255389393,3.0,0
-13.36,-2.72,-2.76,-0.82,0.13,1.66,80.0,0.08,8.23,-63.04,-19.02,0.5717291957442219,5.0,0
-5.18,-13.95,-10.5,1.75,-1.2,-0.7,0.0,0.0,0.0,12.53,-25.19,0.5717219337921187,5.0,0
-7.33,-6.25,1.95,0.48,0.54,0.0,82.71,15.68,-4.07,-41.65,0.34,0.5717213763541298,5.0,0
-1.52,-13.72,-10.86,-0.54,1.87,0.25,0.0,0.0,0.0,26.2,-12.96,0.5717211118430885,4.0,0
-19.42,-34.46,-14.49,-0.43,-0.06,1.84,36.41,4.3,13.21,-4.93,-30.68,0.5716847367622666,4.0,0
3.53,-16.13,-9.36,-0.08,0.36,-0.13,-20.92,30.1,19.39,48.59,-22.46,0.5716835534601729,3.0,0
-11.33,-3.69,7.63,-2.29,3.16,-0.8,52.22,-21.41,-49.32,-48.29,32.71,0.5716748615706386,5.0,0
-6.36,-4.36,16.09,-0.98,1.36,-0.16,50.6,13.71,9.18,-34.85,-4.96,0.5716671473272967,4.0,0
-8.32,-5.08,2.71,0.19,-0.5,0.09,78.92,16.57,-0.43,-45.61,3.15,0.5716632836231622,5.0,0
1.78,-18.76,-9.8,0.55,-0.82,-0.25,-17.71,28.67,25.22,21.9,-31.0,0.5716561238952902,5.0,0
0.86,-15.5,-8.48,-0.19,1.06,-0.15,0.0,0.0,0.0,54.47,-20.21,0.571655863032084,4.0,0
-5.62,-13.61,-13.4,-0.53,1.29,-0.43,0.0,0.0,0.0,5.96,-49.99,0.5716526184089137,5.0,0
-7.6,3.24,11.2,0.74,-1.87,0.06,48.61,-7.97,-21.15,-61.78,69.93,0.5716427661330463,5.0,0
-10.85,-1.85,5.12,-1.24,1.33,-0.09,80.18,22.13,-1.99,-43.94,2.99,0.5716320618727055,5.0,0
1.71,-13.12,-18.32,0.25,-1.01,0.14,0.0,0.0,0.0,12.58,-67.86,0.5716267847923729,5.0,0
-1.15,-18.28,-4.85,-0.51,1.08,-0.18,0.0,0.0,0.0,29.92,-29.16,0.5716215553210462,4.0,0
2.5,-17.06,-8.47,0.22,-1.19,0.08,-19.67,27.42,21.96,23.59,-28.71,0.5716210217415433,3.0,0
2.77,-16.9,-10.32,0.22,-0.08,0.03,-38.37,28.31,-12.18,27.04,-20.36,0.571612393742789,2.0,0
1.88,-19.79,-8.1,-0.15,0.49,0.32,0.0,0.0,0.0,30.76,-26.04,0.5716120117628058,4.0,0
-15.16,-27.58,-23.04,0.47,0.08,2.46,0.0,0.0,0.0,-13.38,-31.94,0.5716084054234847,4.0,0
-9.56,5.98,2.7,-0.56,0.52,-0.51,40.85,-39.51,3.2,-77.75,122.44,0.5716060303807465,5.0,0
-9.1,-5.57,1.5,1.53,-1.75,-0.07,39.77,-3.67,-14.12,-30.58,46.97,0.5716036633170163,4.0,0
-8.68,3.63,-1.7,0.33,0.07,-0.16,48.61,-24.1,6.93,-81.21,-84.17,0.5715835735655983,3.0,0
-9.47,-5.46,2.64,-0.25,0.39,0.0,52.4,33.06,21.67,-33.25,-9.17,0.5715804489113147,4.0,0
-9.81,1.76,-4.82,-0.34,0.56,0.76,57.27,-18.89,20.02,-65.72,-62.68,0.5715787978958548,5.0,0
-2.89,-6.43,-13.58,-1.02,0.61,-0.41,81.62,19.98,-1.99,-40.8,0.98,0.5715718723963773,5.0,0
-0.84,-23.26,-12.47,0.33,-0.84,0.17,0.0,0.0,0.0,27.46,-29.77,0.5715644747505416,2.0,0
-0.6,-17.63,-8.46,0.29,-1.02,0.63,0.0,0.0,0.0,22.25,-29.73,0.5715580767677932,4.0,0
0.68,-17.29,-10.3,0.47,-1.56,-0.15,-2.22,34.23,3.43,22.47,-30.69,0.5715576205519537,4.0,0
-10.5,1.82,-3.47,0.12,-0.25,-0.16,58.89,-19.8,14.64,-69.96,-46.57,0.5715309940725343,4.0,0
-9.73,4.13,-0.59,1.12,-1.79,0.62,45.54,-17.11,10.57,-83.53,-19.82,0.571528099251654,4.0,0
-0.44,-15.2,-7.34,-0.21,-1.98,0.62,0.0,0.0,0.0,-7.93,2.34,0.5715191301018885,5.0,0
0.23,2.04,9.21,0.55,0.44,-0.14,38.69,28.76,-181.86,-6.93,99.39,0.5714994166653827,4.0,0
-7.72,-1.04,5.34,-0.95,2.74,0.33,72.59,2.95,-60.5,-35.72,58.38,0.5714958340051373,4.0,0
1.8,-16.18,-10.73,0.34,-0.88,-0.05,-11.66,34.41,-12.18,18.15,-17.86,0.5714884944902222,3.0,0
-10.05,-0.79,-5.0,-0.08,-0.02,1.44,39.04,-1.34,23.05,-54.33,-42.32,0.5714881968086186,5.0,0
-0.01,-17.08,-10.02,0.82,-1.9,0.29,0.0,0.0,0.0,30.39,-29.56,0.5714815151212134,5.0,0
-0.79,-17.63,-11.7,-0.08,0.87,-0.05,0.0,0.0,0.0,23.02,-29.23,0.5714769342744112,2.0,0
1.87,-16.31,-11.33,0.0,-0.23,0.13,-15.22,31.9,-19.04,26.79,-29.53,0.5714765300879452,3.0,0
-2.74,-5.7,-5.14,-1.97,4.44,-1.47,0.0,0.0,0.0,22.61,6.37,0.5714720144694437,5.0,0
-0.27,-17.66,-7.39,-0.02,0.53,0.44,0.0,0.0,0.0,29.22,-26.94,0.5714714155749651,3.0,0
-1.25,-15.69,-8.48,-0.56,1.61,0.15,0.0,0.0,0.0,26.33,-12.18,0.571468521636962,4.0,0
-4.32,-3.59,-14.22,-0.24,0.0,-0.81,0.0,0.0,0.0,-15.78,-35.65,0.5714658732032004,5.0,0
-2.67,-12.23,-0.83,-1.3,-0.19,-0.47,0.0,0.0,0.0,16.96,-43.68,0.5714652556634735,5.0,0
-1.46,-15.45,-6.11,1.31,0.35,-0.55,0.0,0.0,0.0,11.36,-36.78,0.5714580692857525,5.0,0
3.06,-16.57,-8.8,0.05,0.11,0.03,-27.86,28.49,22.65,34.4,-32.77,0.5714557822181896,2.0,0
0.1,-15.23,-4.91,0.58,0.59,-0.12,0.0,0.0,0.0,41.1,-16.56,0.5714453285170282,4.0,0
-5.18,-16.12,-10.67,-0.65,1.92,0.2,0.0,0.0,0.0,27.72,-35.03,0.5714425051231234,5.0,0
0.71,-17.24,-7.46,-0.08,0.53,-0.06,-42.64,28.67,-9.78,27.65,-31.06,0.5714407026897936,3.0,0
-2.19,1.28,15.02,-0.08,0.27,-0.02,-273.2,-20.7,-251.9,-9.98,94.49,0.571438457865839,4.0,0
-11.71,0.12,1.32,-0.3,0.76,0.79,77.84,-13.53,-9.78,-64.18,14.76,0.5714331370300676,5.0,0
-12.78,-1.92,0.06,-0.52,-0.46,0.12,79.09,15.68,-0.95,-44.85,1.94,0.5714277813965322,5.0,0
12.59,-43.51,9.51,-1.81,0.16,-0.97,0.0,0.0,0.0,-11.41,-31.55,0.5714241485663459,4.0,0
-2.49,-19.22,-11.42,0.43,-0.81,0.3,0.0,0.0,0.0,23.56,-28.45,0.5714119306619041,2.0,0
0.19,-16.53,-8.47,-0.29,0.77,0.1,-42.82,26.7,-8.23,26.57,-30.41,0.5714081966009926,4.0,0
-0.95,0.56,8.47,0.02,-0.04,0.05,-37.6,-156.19,188.14,-11.4,92.7,0.571396838453678,4.0,0
-9.69,-14.09,-9.18,0.09,-0.01,0.17,0.0,0.0,0.0,-5.01,-30.99,0.571395787492177,3.0,0
2.9,-17.99,-10.47,0.3,-0.92,0.19,-28.93,29.57,-16.81,15.56,-14.99,0.5713954055560764,3.0,0
-9.25,-3.96,9.35,0.11,0.56,0.12,51.14,20.7,13.86,-35.29,-0.49,0.5713819770526636,4.0,0
1.32,-16.62,-8.75,0.18,-0.58,-0.38,-4.89,33.69,14.58,31.69,-29.73,0.571375961533868,4.0,0
-0.97,-17.14,-9.26,0.29,-1.69,1.02,0.0,0.0,0.0,1.58,-10.34,0.5713638659345092,4.0,0
1.71,-16.46,-8.51,0.16,-0.27,0.0,-28.39,28.67,-19.73,29.12,-29.17,0.5713557889258754,3.0,0
-9.77,3.32,-2.8,0.0,-0.53,0.88,60.52,-17.82,15.51,-66.79,-70.43,0.5713458525099832,5.0,0
-0.64,-18.49,-6.37,-0.7,1.51,0.11,0.0,0.0,0.0,26.46,-11.83,0.5713402237007303,4.0,0
1.21,-18.09,-6.88,-0.05,-1.05,-0.3,-26.97,27.24,-7.37,22.98,-12.99,0.571325007279907,5.0,0
-1.98,-7.88,-7.39,-0.3,0.39,0.0,53.48,30.91,18.55,-36.75,-7.83,0.5713189943448312,4.0,0
-0.79,-14.63,-4.76,1.04,0.81,-0.27,0.0,0.0,0.0,50.89,-1.55,0.571316030345895,4.0,0
2.38,-17.05,-9.74,0.51,-0.52,-0.25,-18.07,33.69,-16.64,20.34,-15.49,0.5713112515961298,4.0,0
3.03,-16.64,-8.56,0.0,0.12,0.03,-27.86,28.49,22.65,34.42,-32.59,0.5713072112697307,2.0,0
-9.94,-3.1,5.09,-0.76,1.61,0.7,46.27,26.61,-2.94,-31.31,5.11,0.5713017514632017,4.0,0
3.46,-15.28,-12.96,-0.01,-0.12,-0.34,-39.97,33.87,3.77,24.63,-50.44,0.5712849275028068,4.0,0
0.12,-16.68,-12.78,-0.06,-1.69,-0.23,-20.2,31.9,-9.43,19.58,-14.03,0.5712753964245229,5.0,0
-1.9,-16.49,-10.31,0.04,-0.31,0.22,8.99,32.61,2.57,10.01,-18.79,0.5712579460270547,5.0,0
6.44,-11.68,-6.99,-0.06,-0.11,0.27,0.0,0.0,0.0,57.37,-46.79,0.5712577052514166,4.0,0
2.81,1.31,-10.18,0.05,-0.01,-0.01,-7.84,-15.32,40.39,11.67,-104.25,0.5712545382312018,4.0,0
-6.04,-11.68,-3.34,0.35,-0.42,-1.86,0.0,0.0,0.0,11.39,-42.65,0.5712491391349187,5.0,0
1.57,-15.44,-7.73,-0.26,1.58,0.15,0.0,0.0,0.0,42.22,-31.37,0.5712467665291564,5.0,0
-10.37,-2.2,-2.16,-1.12,0.8,1.36,38.86,8.15,23.57,-48.21,-34.91,0.5712447990956016,4.0,0
3.6,-14.95,-8.15,0.52,-1.42,0.77,0.0,0.0,0.0,19.31,-26.11,0.5712377462134518,5.0,0
-9.85,2.38,-1.79,0.26,-0.13,0.57,62.86,-20.16,10.14,-76.76,-32.48,0.5712320747745893,4.0,0
3.83,-15.86,-8.25,-0.23,0.09,0.33,-11.3,31.9,-7.03,33.96,-32.27,0.5712279922034706,3.0,0
-1.11,-14.4,-3.81,1.04,0.82,-0.3,0.0,0.0,0.0,50.95,4.31,0.5712277396516595,4.0,0
-3.78,-6.47,-1.38,-0.42,0.56,-0.02,56.91,32.88,20.8,-37.55,-1.92,0.5712237786656644,4.0,0
3.03,-18.11,-10.64,-0.37,0.51,-0.02,-30.0,28.49,-17.16,16.77,-17.39,0.5712205910896121,3.0,0
2.38,-17.1,-7.06,-0.09,-0.04,0.07,-18.78,34.05,-20.42,26.67,-30.38,0.5712135581553367,3.0,0
-10.84,1.75,-2.72,-0.06,0.5,0.2,63.95,-16.93,12.91,-69.7,-46.97,0.5712082340455371,4.0,0
1.69,-17.99,-6.63,-0.19,0.94,-0.21,-5.6,32.61,14.93,33.98,-31.1,0.5712071412370083,3.0,0
-8.44,-7.0,-7.42,0.24,-0.83,2.59,34.09,-8.42,13.04,-33.69,-35.52,0.5712059312401004,4.0,0
3.79,-15.54,-7.35,-0.24,0.21,0.16,-12.19,31.72,-8.23,35.32,-31.44,0.5711925942017115,2.0,0
-0.66,-13.76,-7.53,0.62,0.59,-0.4,0.0,0.0,0.0,51.03,-10.98,0.5711898192078183,5.0,0
-5.67,-21.47,-14.41,-0.45,0.46,-0.04,0.0,0.0,0.0,19.33,-40.93,0.5711870300477394,3.0,0
2.44,-17.98,-8.32,-0.15,-0.49,-0.06,-26.44,32.43,0.68,24.33,-44.55,0.5711693994359407,4.0,0
2.11,-13.39,-12.85,-0.91,-0.15,-0.12,0.0,0.0,0.0,25.05,-71.31,0.5711484761687082,5.0,0
0.7,-17.01,-15.12,-0.38,0.97,0.21,0.0,0.0,0.0,31.17,-40.11,0.5711420989433986,2.0,0
2.09,-4.08,-3.35,-2.17,1.01,-0.45,45.91,14.06,8.14,-34.59,-1.02,0.5711367068109908,4.0,0
1.4,-12.66,-18.48,-0.07,0.53,-0.03,0.0,0.0,0.0,11.96,-65.89,0.571133203810008,3.0,0
1.83,-22.13,-10.79,0.44,-0.77,0.2,0.0,0.0,0.0,17.26,-19.9,0.57112347503207,4.0,0
1.62,-17.1,-9.39,-0.12,-0.55,0.13,-26.97,26.52,22.82,36.51,-28.35,0.5711204522673745,3.0,0
-6.44,-14.61,-11.7,-0.76,-0.25,-0.39,22.52,18.63,20.07,6.12,-50.42,0.5711183615525417,5.0,0
-0.25,-19.49,-9.64,-0.59,2.24,-0.26,0.0,0.0,0.0,19.4,-23.89,0.5711021318331195,4.0,0
-5.63,-2.95,-1.07,-0.93,1.63,-0.17,45.91,20.16,16.12,-35.82,-7.69,0.5710889863487794,4.0,0
3.13,-16.58,-8.25,-0.13,0.5,-0.06,-20.92,30.1,19.39,48.08,-22.99,0.5710848530875124,3.0,0
1.8,-16.18,-10.73,0.34,-0.88,-0.05,-11.66,34.41,-12.18,18.09,-17.76,0.5710837432567014,3.0,0
1.02,-16.21,-11.49,0.45,-1.15,-0.22,-30.89,29.03,-9.09,22.27,-19.26,0.5710558759279506,4.0,0
2.79,-16.85,-5.88,-0.15,-0.78,-0.43,-36.76,29.21,-16.47,26.35,-33.67,0.5710522166147575,4.0,0
1.18,-14.4,-7.48,0.08,0.34,0.08,0.0,0.0,0.0,32.48,-44.14,0.571047036515731,5.0,0
1.31,0.35,-9.99,0.23,-0.46,0.05,-0.63,-11.02,42.47,4.48,-94.7,0.5710459967451275,4.0,0
2.27,-12.17,-13.39,0.8,0.07,0.06,0.0,0.0,0.0,22.91,-63.71,0.5710441185754336,5.0,0
2.96,-16.46,-7.86,-0.08,0.36,-0.03,-20.92,30.1,19.39,47.88,-23.21,0.5710368117526934,3.0,0
1.97,-17.62,-9.83,0.41,-2.12,-0.01,-22.52,27.42,22.99,20.96,-27.72,0.5710365655061279,4.0,0
2.49,-16.54,-9.17,-0.24,0.13,0.11,-15.22,31.9,-19.04,26.65,-30.1,0.57103620664256,3.0,0
-7.51,0.11,-6.92,-1.6,0.14,-0.34,81.44,21.59,1.3,-43.06,4.24,0.5710345399773705,5.0,0
-8.05,6.16,12.81,1.14,-1.83,0.75,57.27,5.28,-47.5,-30.12,94.16,0.5710055564915236,4.0,0
-8.75,-12.2,-9.34,-0.67,2.09,0.12,0.0,0.0,0.0,-0.32,-37.51,0.5709925523167725,4.0,0
-6.28,-0.36,5.52,2.29,-2.22,0.75,58.17,4.03,-29.99,-40.41,69.85,0.5709622401860621,5.0,0
-9.34,0.95,-3.3,0.28,-0.22,0.2,54.74,-12.27,22.88,-60.33,-62.14,0.5709383230199352,5.0,0
-6.56,-3.04,0.09,-0.51,1.54,-0.56,80.0,19.8,0.26,-42.15,-1.97,0.5709343642348161,5.0,0
-12.28,-4.51,-1.9,0.36,-0.69,0.04,85.05,19.8,4.07,-45.3,2.71,0.570933926876415,4.0,0
-8.82,-10.32,-8.35,0.18,-0.28,0.18,0.0,0.0,0.0,-14.33,-34.07,0.570931306737281,5.0,0
-4.29,-3.4,-9.44,1.27,-2.06,0.32,-9.83,-3.67,21.84,-10.26,-66.2,0.5709271191683863,4.0,0
3.83,-15.86,-8.25,-0.23,0.09,0.33,-11.3,31.9,-7.03,33.96,-32.28,0.5709176617527865,2.0,0
-3.27,1.68,14.73,-0.62,1.7,-0.27,-17.57,-41.66,-43.6,-16.88,87.77,0.5709126509925331,4.0,0
-0.48,-15.14,-4.37,0.7,1.01,-0.37,0.0,0.0,0.0,51.69,-5.68,0.5709078860590776,5.0,0
-10.36,1.7,2.02,-0.19,1.0,0.71,73.51,-17.11,1.64,-69.88,-1.97,0.5708977933576215,5.0,0
-4.66,-13.53,-0.42,-2.63,1.7,-1.06,0.0,0.0,0.0,15.71,-39.16,0.5708882413086723,5.0,0
1.33,-16.26,-9.43,-0.03,-0.07,-0.25,-42.28,26.16,-7.37,21.91,-26.7,0.5708849815068756,4.0,0
-10.82,-5.88,-4.57,-0.34,-1.06,-0.18,84.33,18.37,2.34,-43.3,4.77,0.5708564003647859,5.0,0
-11.25,1.25,-2.84,-0.34,0.37,0.65,57.27,-18.89,20.02,-65.93,-67.15,0.5708519129361261,5.0,0
1.29,-16.76,-9.26,0.07,-0.06,0.3,-40.86,26.88,-9.78,19.97,-27.76,0.5708399120145353,3.0,0
0.3,2.31,10.66,0.56,0.16,0.05,31.29,10.66,-109.22,-6.28,105.47,0.5708261239915309,4.0,0
-3.24,-18.0,-14.16,-0.27,0.24,0.23,0.0,0.0,0.0,17.11,-44.96,0.57082081440325,2.0,0
-8.63,-2.02,10.15,-2.04,3.38,0.75,35.08,-4.74,-17.25,-36.12,50.8,0.5708123863319599,4.0,0
-0.7,-14.57,-4.51,1.02,0.82,-0.27,0.0,0.0,0.0,51.16,-1.29,0.5708039739040022,5.0,0
-9.94,-12.15,-8.69,-0.65,0.44,0.21,0.0,0.0,0.0,-15.84,-42.39,0.570800011762482,3.0,0
0.45,-17.44,-12.91,0.32,-0.56,-0.3,0.0,0.0,0.0,22.25,-33.68,0.5707950604516305,5.0,0
-5.41,-9.88,-10.71,-0.36,0.23,-1.01,0.0,0.0,0.0,-16.36,-37.97,0.5707950327063217,5.0,0
-8.13,-7.1,-8.67,-0.04,-0.72,2.43,34.09,-8.42,13.04,-33.41,-35.39,0.5707846564283343,4.0,0
-1.35,-14.57,-10.13,-0.53,1.71,0.19,0.0,0.0,0.0,26.29,-12.65,0.5707835220322167,4.0,0
-9.91,3.4,-4.95,0.47,-0.06,0.3,53.3,-26.79,12.74,-77.43,-58.6,0.5707762849513333,3.0,0
-16.44,4.67,23.2,-0.51,1.45,0.1,83.07,18.54,0.08,-43.19,-4.74,0.570767237676128,5.0,0
-1.86,2.1,10.26,-0.53,1.8,-0.47,31.65,-1.88,-94.31,-10.64,102.52,0.5707670292929232,4.0,0
1.3,-18.07,-8.01,-0.92,0.66,-0.26,-33.56,30.64,-14.41,17.76,-28.74,0.5707493451914686,5.0,0
-7.85,-15.81,-8.91,-0.16,0.45,-0.93,0.0,0.0,0.0,-16.39,-33.99,0.5707461368057025,5.0,0
6.32,-18.6,-7.35,-0.24,-0.06,-0.42,-36.76,25.62,-20.24,25.61,-10.2,0.5707338301944704,5.0,0
-6.44,-16.41,-11.18,1.26,-1.59,0.85,0.0,0.0,0.0,-3.4,-13.6,0.5707324048911356,4.0,0
1.61,-16.76,-9.17,-0.4,0.17,0.13,-2.22,32.79,3.08,27.01,-31.39,0.5707290841328889,2.0,0
0.98,-16.83,-10.39,0.21,-0.99,-0.2,-3.82,34.76,-3.26,19.11,-26.66,0.5707171068062463,4.0,0
-2.41,-17.99,-13.35,0.83,-0.1,-0.77,0.0,0.0,0.0,19.23,-30.38,0.5707158116148668,5.0,0
3.13,-16.58,-8.25,-0.13,0.5,-0.06,-20.92,30.1,19.39,48.35,-22.99,0.570703189590622,3.0,0
-0.8,-19.05,-11.98,0.0,-0.11,-0.03,-23.77,35.84,22.48,10.31,-17.15,0.5707013372279105,3.0,0
1.53,-17.05,-8.09,0.16,0.18,0.25,-16.11,31.36,-18.87,30.7,-27.32,0.570692248148793,2.0,0
-10.64,3.15,-2.45,0.12,0.11,0.1,53.3,-26.07,14.12,-76.84,-65.23,0.5706874527567668,3.0,0
3.02,-16.61,-10.23,-0.09,0.21,0.24,-37.48,24.55,-13.04,26.97,-22.75,0.5706827458223854,2.0,0
-6.57,-0.49,5.67,-0.49,1.36,-0.12,78.92,16.57,-3.55,-41.8,-2.18,0.5706822157652494,5.0,0
1.7,-13.71,-10.8,-0.46,-1.13,0.62,0.0,0.0,0.0,10.99,-53.33,0.5706771435857179,5.0,0
0.18,-15.88,-12.09,-0.53,0.65,-0.15,0.0,0.0,0.0,21.73,-45.0,0.5706725865845795,3.0,0
-1.68,-18.18,-6.48,-0.44,1.08,0.47,0.0,0.0,0.0,20.76,-28.34,0.5706674725490957,4.0,0
2.05,-17.45,-8.8,0.15,-0.44,-0.25,-4.54,36.2,15.27,35.6,-35.25,0.5706611477384415,4.0,0
-1.88,-18.61,-10.69,-0.35,0.94,0.2,0.0,0.0,0.0,19.15,-28.66,0.5706593748922465,4.0,0
-9.93,-5.12,2.27,-0.01,0.15,0.12,53.48,12.99,11.61,-33.53,-7.89,0.570658408997038,4.0,0
-12.54,-1.3,7.42,-0.47,0.78,-0.13,77.11,14.78,-5.98,-44.87,1.03,0.57065456013723,5.0,0
-10.23,1.25,-0.73,0.48,0.08,0.7,73.51,-17.11,1.64,-72.25,-7.74,0.5706526332780918,4.0,0
-0.03,-14.91,-8.96,0.29,-1.1,-0.28,-36.76,27.42,28.48,23.11,-23.26,0.5706495808544946,3.0,0
2.18,-8.74,-9.52,-0.78,1.08,-0.22,48.79,19.07,12.65,-38.12,-5.01,0.5706459811497095,4.0,0
-10.68,2.36,-2.93,0.6,-0.5,0.09,52.4,-27.33,14.3,-77.84,-60.22,0.5706369410128544,3.0,0
5.24,-9.63,-17.31,0.0,-0.04,0.04,-32.31,20.78,35.52,26.05,-71.42,0.5706357501029208,4.0,0
6.49,-11.85,-7.01,-0.05,-0.12,0.28,0.0,0.0,0.0,57.22,-46.7,0.570626184423839,4.0,0
-9.28,-0.28,-6.5,-0.13,0.32,0.49,54.02,-6.9,15.6,-62.94,-50.93,0.5706186624476566,4.0,0
1.48,-15.78,-10.77,0.1,-1.51,-0.46,-20.2,31.9,-9.43,20.11,-15.67,0.570617206262702,5.0,0
1.62,-14.88,-10.96,-0.34,-0.61,-0.01,-32.31,30.46,-19.73,13.94,-16.92,0.5706120498577193,4.0,0
-0.12,-15.15,-7.36,-0.71,1.05,0.33,0.0,0.0,0.0,34.12,-21.42,0.5706075561908482,3.0,0
-2.25,-20.89,-9.03,0.81,-1.83,0.28,0.0,0.0,0.0,15.87,-19.78,0.5705815518134255,4.0,0
-7.17,-3.29,11.25,-0.7,1.21,-0.02,54.2,15.86,12.3,-37.74,-8.0,0.5705740779090527,4.0,0
-11.14,-3.12,7.96,1.57,0.93,0.08,78.92,16.57,-3.55,-41.97,-1.62,0.5705733950253494,4.0,0
3.5,-14.74,-9.41,-0.04,1.34,-1.05,0.0,0.0,0.0,45.73,-33.75,0.5705727509442223,5.0,0
-10.56,3.55,-0.86,-0.03,0.22,0.05,43.74,-25.53,8.4,-79.94,-62.61,0.570571119791772,4.0,0
