age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,score_lightgbm,anomaly_vote_count
42,Private,121055,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.6959218569393515,0
44,Self-emp-not-inc,155930,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.6959212031469333,0
43,Self-emp-inc,244945,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6958027979743441,0
37,Local-gov,593246,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,0.6957358021018908,0
28,Private,100829,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,0.6957169708287901,0
45,Federal-gov,320818,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,United-States,0.6957133096663121,0
50,Private,38795,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.6956664679414886,0
38,Private,192337,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,England,0.6955274381187329,0
44,State-gov,167265,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6955003180286923,0
43,Private,102025,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,50,United-States,0.695484032431591,2
30,Private,181651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.6954474667677494,0
39,Private,24342,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6953840663635097,0
49,Federal-gov,213668,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States,0.6952020974502204,0
50,Private,302372,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6951573582144789,0
34,Private,80058,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,0.695104705882077,0
38,Private,29702,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.695000052883893,0
42,Private,221172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6949637383337814,0
52,Private,138497,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0.6948899564363362,0
51,Private,175339,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,0.6948899564363362,0
41,Private,203761,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6947835009780232,0
36,Private,198841,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6946965723883959,0
44,Private,320984,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.6946478733415514,0
51,Private,104651,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.6946092289014323,0
38,Private,219546,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6946079941175985,0
47,Private,184579,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,0.6945818560829145,0
55,Local-gov,209535,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6942726953212925,0
43,Private,131899,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6941689907735297,0
62,Self-emp-inc,134768,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0.6941116200568783,0
51,Private,233149,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.6939174248824396,0
41,Self-emp-not-inc,252986,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6937348326343938,0
38,Self-emp-not-inc,403391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.6936905079553412,0
49,Private,160647,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0.6935170786390382,0
41,Local-gov,158688,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,0.6935124685602455,0
37,State-gov,210452,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,0.6935062367191033,0
41,State-gov,36999,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,0.6934324382056174,0
39,Local-gov,153976,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6933463647901872,0
61,Private,208919,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.6932384837539473,0
36,Private,153078,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,?,0.693095540493147,1
38,Private,156728,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,United-States,0.693013045737212,0
38,Private,184801,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.693013045737212,0
34,Local-gov,97723,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6929374655658495,0
51,Local-gov,110327,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6929242691035962,0
51,Self-emp-not-inc,290290,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.6928546226974502,0
51,Local-gov,116286,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6927333184565034,0
54,Self-emp-not-inc,278230,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,10520,0,30,United-States,0.6925418834789887,0
38,Federal-gov,125933,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,0.6925039702424385,0
42,Self-emp-inc,204033,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,?,0.6924221407071167,0
38,Private,174717,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.6924145316494511,0
42,Local-gov,126319,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0.6923334125058659,0
44,Private,523484,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0.6923300392780215,0
42,Private,168103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.692291566160555,0
52,Local-gov,89705,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6922454332568514,0
34,Local-gov,93886,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,46,United-States,0.6921738812147408,0
41,Private,120277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6921228634176483,0
42,Private,201785,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.6920860416122376,0
42,Private,139012,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,0.6920724387446677,1
40,Private,209547,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6918570052003247,0
38,Private,176101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6918283084415436,0
47,Private,191411,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,India,0.6917177511207048,1
30,Private,186932,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0.691679566771955,0
36,Private,139364,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.6916599945097505,0
29,Private,282944,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.6916364331695167,0
38,Private,103408,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,0.6915461288712956,0
35,Private,143058,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6915069367029621,0
44,Private,456236,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.691493823733081,0
40,State-gov,188693,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0.6914140582693581,0
37,Local-gov,44694,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,0.6914123718007473,0
59,Private,200700,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,48,United-States,0.691412216693474,1
57,Private,201991,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6913645653302819,0
46,Private,181363,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6911937931057219,0
35,State-gov,226789,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,0.6911741904125853,0
44,Local-gov,241851,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,40,United-States,0.6910193377970247,0
39,Private,245053,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.6910110147521316,0
57,Self-emp-inc,33725,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.6909993694161142,0
41,Private,206470,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,0.690764846749849,0
43,Self-emp-not-inc,198096,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.6906390353854667,0
59,Private,160631,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0.6906114253735597,0
52,Self-emp-inc,51048,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0.6905667300161278,0
52,Private,128378,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6905617057046349,0
58,Federal-gov,139290,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.6904384208318846,0
36,Private,241998,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.6904283061488499,0
47,Private,199058,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6903931431924183,0
54,Private,68985,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0.6903728138563234,0
34,Private,317809,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,?,0.6903065589408837,0
41,Private,170331,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.6902355529359341,0
44,Private,101593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.6901356493611822,0
63,Self-emp-inc,272425,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6900987287840054,0
58,Self-emp-inc,181974,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,99,?,0.6899976999236166,2
51,State-gov,172281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0.6899100390136115,0
49,Local-gov,163229,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,0.6897570053798869,0
33,Private,36539,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0.6896517658321624,0
36,Private,187983,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0.6896367151050906,0
39,Local-gov,287031,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.6894523154879749,0
58,Local-gov,292379,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6894485768584957,0
35,Private,115792,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0.6891312170674879,0
49,Self-emp-inc,119539,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,?,0.6890258738288829,0
62,Private,167098,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6889763128856187,0
56,Private,357118,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0.6889387349362678,0
57,Private,165695,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,0.688858080189702,0
44,Private,188436,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0.6888542231904996,0
48,Private,97863,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Italy,0.6887972606968615,0
41,State-gov,170924,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6887214484069932,0
44,Self-emp-not-inc,483201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6887102519808036,0
42,Private,214503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,0.6886343209556842,0
48,State-gov,327886,Doctorate,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,50,United-States,0.6885073496851005,0
52,Local-gov,392668,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0.6884235416099812,0
53,Private,302868,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.6883567130300675,0
50,Self-emp-not-inc,386397,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.6882625948444667,0
40,Private,63503,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6880803322252261,0
42,Local-gov,238188,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0.6880117779869309,0
39,Private,184801,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6879775933959548,0
41,Private,185267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6879775933959548,0
40,Private,145441,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6879775933959548,0
38,Private,187748,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6879775933959548,0
56,Local-gov,268213,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,?,0.6879485336860681,0
49,Self-emp-not-inc,263568,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.6878029203780847,0
32,Private,103860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.6877856242181678,0
38,Private,320451,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.6877461413228452,1
35,Private,163237,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,0.68771173102369,0
34,Private,197886,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.68771173102369,0
56,Private,187295,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.687676635837255,0
40,Local-gov,112362,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6876309428010702,0
36,Private,414683,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,0.6875958102540402,0
77,Private,117898,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.6875549085662596,0
50,State-gov,159219,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Canada,0.6875439425464296,0
60,Local-gov,227332,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6875351618463189,0
52,Federal-gov,221532,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,0.6873979711748126,0
58,Private,111394,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.6873662047983274,0
30,Private,202051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,0.6871064243500415,0
51,Private,205884,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,0.6870008266380662,0
38,Self-emp-inc,308686,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,0.6868730292682332,0
36,Federal-gov,54159,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.6866857383347911,0
28,Private,214702,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.6866429689820038,0
41,Private,32878,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.6865262027085299,0
38,Private,374524,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.686346169373444,0
37,Self-emp-inc,342084,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.68631113333768,0
35,Private,186934,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.6861753136512664,0
44,Self-emp-inc,138991,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.6861279798173022,0
36,Private,232874,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0.6859585081104177,0
36,Private,111128,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,0.6859331287126733,0
48,State-gov,44434,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,61,United-States,0.6859126056801241,0
40,Private,210648,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,0.6856874616889023,0
48,Local-gov,127921,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.685669602455627,0
48,Self-emp-inc,200471,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.6856082499525039,0
28,State-gov,445824,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,0.6855109853116903,0
