age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,score_pca,anomaly_vote_count
40,Private,220977,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103,0,40,India,0.35716402525567914,1
44,Self-emp-not-inc,75065,12th,8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Vietnam,0.35714030727295804,1
33,Private,122612,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Thailand,0.3570413749211013,1
27,Private,52028,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,South,0.3570202866073178,1
38,Private,197711,10th,6,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Portugal,0.3569929129866181,1
38,Private,187870,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,90,United-States,0.3569405465715843,1
24,?,311949,HS-grad,9,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,45,?,0.35686704134820196,1
46,Private,137354,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3568645733732356,1
41,State-gov,518030,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,1590,40,Puerto-Rico,0.3568376715448788,4
35,Private,143589,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.35676560694184667,1
45,Self-emp-not-inc,138962,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,72,?,0.3567500403898178,1
50,Private,135643,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,40,China,0.3566628103881999,1
59,Self-emp-inc,107287,10th,6,Widowed,Exec-managerial,Unmarried,White,Female,0,2559,50,United-States,0.3565880726448333,4
36,Local-gov,130620,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,China,0.3564630525030567,1
33,?,163003,HS-grad,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,41,China,0.3563989155317652,1
52,Self-emp-not-inc,63004,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.35637825848422666,1
30,Private,158200,Prof-school,15,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,?,0.35627288470316043,1
23,Private,154210,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,14,Puerto-Rico,0.35626428214154215,1
39,Private,341672,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3562406208431664,1
17,?,110998,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0.35617814495241273,1
23,Private,244408,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,24,Vietnam,0.35606071975447584,2
52,Private,126978,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,China,0.35597909983380693,1
54,Self-emp-inc,304570,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7688,0,40,?,0.3559713518963616,1
32,Private,136204,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,2824,55,United-States,0.3558501083967593,2
53,Private,166386,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,China,0.35583665068781234,2
47,Private,120781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,?,0.3557725132803009,1
34,Private,160261,HS-grad,9,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,14084,0,35,China,0.355770046584493,2
27,Private,230959,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0.35573293237313514,2
19,Private,165306,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.35560296241646394,2
60,Self-emp-inc,226355,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2415,70,?,0.35557026084119603,1
37,Private,188576,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.35547324009600384,1
27,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.35546511622558974,1
49,Private,97411,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Laos,0.3554529524249197,1
37,?,122265,HS-grad,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,42,?,0.35543392351890046,1
28,Private,239539,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3554078183705731,1
36,Private,154835,HS-grad,9,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0.3553911590318982,1
36,Private,152744,Bachelors,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,South,0.3553230391561943,2
46,Private,45363,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,2824,40,United-States,0.3552393150225552,2
24,Private,281221,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Taiwan,0.35508662783157396,1
36,Private,247600,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,Taiwan,0.3550013171988634,1
30,Self-emp-not-inc,116666,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,50,India,0.3549572942543965,1
20,Private,70240,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,24,Philippines,0.35488659924836075,1
61,Private,80896,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,India,0.35472812579575613,1
42,Private,157443,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,27,Taiwan,0.354727607889067,1
61,Private,270056,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,0.3546763851551048,2
41,Private,173858,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,0.3546275516455848,1
29,Private,123677,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,0.3546239657001865,1
45,Self-emp-not-inc,182677,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Thailand,0.35461325911256075,1
39,Private,301867,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Philippines,0.3545877379980707,1
53,Private,608184,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,United-States,0.35440801868009314,1
65,Private,255386,HS-grad,9,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Cambodia,0.3543766770972364,2
57,Private,317847,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,United-States,0.35431372872693734,2
41,Private,291965,Some-college,10,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,0.354240160496437,1
35,Self-emp-inc,79586,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.3542397676741368,1
43,Private,361280,10th,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,42,China,0.35404529319807637,1
62,Private,272209,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,99,United-States,0.3539679590901284,3
37,Private,130620,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,33,?,0.3539550084617236,1
40,Self-emp-not-inc,162312,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,66,South,0.3538510896918515,1
23,?,243190,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,20,China,0.35362982952133454,1
60,Private,85995,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,South,0.3534881240087676,2
32,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.35346344151709475,1
30,Private,176123,10th,6,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.3534520450278246,1
50,Self-emp-inc,302708,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,50,Japan,0.3534260313656237,1
27,?,190650,Bachelors,13,Never-married,?,Unmarried,Asian-Pac-Islander,Male,0,0,25,Philippines,0.35340256837746187,2
48,Private,307440,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,45,Philippines,0.3533523225114898,1
50,Self-emp-not-inc,221336,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,?,0.3532805830925563,1
44,Self-emp-not-inc,156687,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,Japan,0.3532581062598992,2
31,Private,163003,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,0.353229299753253,1
38,State-gov,125499,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,60,India,0.3532064196445549,1
23,Private,106957,11th,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344,0,40,Vietnam,0.35317736765656177,2
19,Private,150553,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,18,Philippines,0.3529007576533988,2
38,Self-emp-not-inc,176657,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,60,Japan,0.3528510984255531,2
45,Private,261278,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,40,Philippines,0.3527787753297752,1
40,Private,173858,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,42,Cambodia,0.35259384383139003,1
40,Local-gov,289403,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1887,40,?,0.3525927729474194,1
34,Private,122612,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,50,Philippines,0.3525692598909375,2
42,Private,186376,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,72,Philippines,0.35241824861107074,1
23,Local-gov,162551,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,35,China,0.35232849219871193,1
40,Private,177027,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,52,Japan,0.35230461908771743,2
24,State-gov,27939,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,24,?,0.3522998919242262,1
69,Local-gov,660461,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,0.35228762829563165,3
23,Private,184400,10th,6,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,30,?,0.3522323263921621,1
34,Self-emp-not-inc,306982,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,0.3520186266802237,2
24,Private,303296,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,0.3520077067702571,1
54,?,180211,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,60,South,0.35185374001600894,1
30,Private,285295,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,0.3518515574150966,1
29,Private,320451,HS-grad,9,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3518052633576493,2
60,Local-gov,98350,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,Philippines,0.3517776984939312,1
29,Private,77009,11th,7,Separated,Sales,Not-in-family,White,Female,0,2754,42,United-States,0.35156981788114255,2
26,?,375313,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.35151573499089284,1
53,Private,224894,5th-6th,3,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,Haiti,0.35150696843250223,6
43,Self-emp-not-inc,355856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,0.3514539575313259,1
90,Private,52386,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0.35137047535385124,2
50,Self-emp-inc,120781,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,0.351365104974537,1
43,Self-emp-inc,82488,Bachelors,13,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0.3512115225913001,2
81,Self-emp-not-inc,123959,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,1668,3,Hungary,0.3511046079142671,3
81,Private,114670,9th,5,Widowed,Priv-house-serv,Not-in-family,Black,Female,2062,0,5,United-States,0.35106069826277986,5
33,State-gov,79440,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,30,Japan,0.351026203483592,1
28,Private,164170,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,India,0.3509758916487969,1
20,Local-gov,308654,Some-college,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,0.3509604284317864,2
30,?,203834,Bachelors,13,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Taiwan,0.3507574000367894,2
25,Private,226891,Assoc-voc,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,0.35070209246460593,1
37,Federal-gov,22201,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,7298,0,40,Philippines,0.35068325017196783,2
29,Private,143582,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,35,Vietnam,0.3506164126702836,1
53,Private,83434,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,21,Japan,0.35060974214178725,2
26,Private,147638,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Hong,0.35054196182665426,1
36,Private,130620,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,0.35044585001464,1
47,Self-emp-not-inc,162924,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,Japan,0.35031169892892006,2
66,Self-emp-not-inc,427422,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,2377,25,United-States,0.3503110065141468,2
26,Private,133756,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3502374803642893,1
48,Self-emp-not-inc,167918,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,India,0.3502159976372383,1
27,Private,147638,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Hong,0.35000870601553424,1
32,Private,167531,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,15024,0,50,United-States,0.34985959589287574,1
36,Private,80743,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,South,0.34982699484781593,1
63,Private,68872,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,20,United-States,0.34980503139830615,1
53,Private,70387,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4386,0,40,India,0.3497970596993359,1
66,Private,180211,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,30,Philippines,0.34968182042353446,1
22,Private,117747,Some-college,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Vietnam,0.3496653189905723,1
21,?,180303,Bachelors,13,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,25,?,0.3496331200304821,1
28,Private,375313,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.34958796275671394,1
26,State-gov,147719,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,0.3495488994498897,1
41,Private,79797,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,0.3495272255733653,1
26,Private,160261,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,0.3495145323902266,1
24,Private,123983,11th,7,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.3494972301901547,1
43,Self-emp-inc,140988,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,45,India,0.34945264277121607,2
32,Private,31740,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.34928992641189477,1
56,Local-gov,305767,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,0.3490713246096692,2
54,Private,225599,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,40,India,0.34906509012026543,1
19,Self-emp-inc,148955,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,35,South,0.34906158848686103,1
27,Private,207352,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.34895444687627625,1
27,Private,298635,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,0.34895245973997807,1
24,?,172152,Bachelors,13,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,25,Taiwan,0.3489445858845454,1
29,State-gov,71592,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,0.34889158807408904,1
31,Private,341672,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,60,India,0.34875848788125446,1
32,Private,288229,Some-college,10,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,Greece,0.34867988217555357,1
41,Private,126850,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3486294977505276,1
35,Private,176123,10th,6,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,India,0.34862079670782115,1
30,Private,165235,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,0.348533744320421,1
39,Self-emp-not-inc,315640,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,60,Iran,0.34852933121152113,2
30,Private,89625,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,5,United-States,0.3485157161098001,1
32,Self-emp-not-inc,180303,Bachelors,13,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,47,Iran,0.3485063594272611,2
29,Local-gov,123983,Masters,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan,0.3484562386132074,1
50,Self-emp-not-inc,131982,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,South,0.3484408563567541,1
40,Private,306225,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,0.34830746659357276,2
35,Private,285102,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Taiwan,0.3482791334195528,2
25,Local-gov,124483,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,0.3482271465312178,1
33,Private,163003,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,0.34813609438079274,1
43,Private,95634,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,45,?,0.3480817433200276,2
22,Private,154422,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,0.348004302767953,1
55,Self-emp-inc,124137,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,35,Greece,0.34800186601976685,2
57,Local-gov,148509,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,35,India,0.34780571229274354,1
